chr18	64681730	64687323	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:333
chr18	73324614	73330362	8	LTR7Y,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7Y	+	flanked:LTR7Y_HERVH-int:334
chr18	74293088	74299036	9	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:335
chr19	5548575	5553212	6	LTR7Y,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7Y	+	flanked:LTR7Y_HERVH-int:336
chr19	5846883	5858275	12	LTR7B,LTR7B,HERVH-int,HERVH-int,LTR7B,LTR7B,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7B,LTR7C	+	flanked:LTR7C_LTR7B_HERVH-int:337
chr19	9539342	9550570	9	LTR7C,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7C	+	flanked:LTR7C_HERVH-int:338
chr19	9635996	9642215	5	LTR7B,HERVH-int,HERVH-int,LTR7B,LTR7Y	-	flanked:LTR7Y_LTR7B_HERVH-int:339
chr19	9741825	9751972	5	LTR7B,HERVH-int,HERVH-int,LTR7B,LTR7B	+	flanked:LTR7B_HERVH-int:340
chr19	10028653	10033958	5	LTR7C,HERVH-int,HERVH-int,HERVH-int,LTR7C	-	flanked:LTR7C_HERVH-int:341
chr19	15828737	15836170	4	LTR7C,HERVH-int,HERVH-int,LTR7C	+	flanked:LTR7C_HERVH-int:342
chr19	20087686	20096781	3	LTR7,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:343
chr19	20518830	20524470	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:344
chr19	21129347	21135256	7	LTR7C,LTR7C,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7C	-	flanked:LTR7C_HERVH-int:345
chr19	21858083	21867391	6	LTR7C,HERVH-int,HERVH-int,HERVH-int,LTR7C,LTR7C	+	flanked:LTR7C_HERVH-int:346
chr19	22568269	22575020	6	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:347
chr19	23025567	23032231	6	LTR7,LTR7,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:348
chr19	23549492	23555054	8	LTR7C,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7C	+	flanked:LTR7C_HERVH-int:349
chr19	36155474	36161023	8	LTR7Y,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7Y	-	flanked:LTR7Y_HERVH-int:350
chr19	36259507	36265220	8	LTR7B,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7B	-	flanked:LTR7B_HERVH-int:351
chr19	38750365	38755295	8	LTR7B,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7B_LTR7_HERVH-int:352
chr19	43323510	43329384	7	LTR7Y,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7Y	-	flanked:LTR7Y_HERVH-int:353
chr19	46102203	46109974	5	LTR7B,HERVH-int,HERVH-int,LTR7B,LTR7B	-	flanked:LTR7B_HERVH-int:354
chr19	46273188	46278852	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:355
chr19	47049868	47055408	8	LTR7B,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7B	-	flanked:LTR7B_HERVH-int:356
chr19	47392828	47398756	6	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:357
chr19	52620683	52633395	12	LTR7C,HERVH-int,HERVH-int,LTR7C,LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7C_LTR7_HERVH-int:358
chr19	53831403	53837348	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:359
chr19	54894296	54900597	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:360
chr19	55006828	55012423	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:361
chr19	55122804	55129538	9	LTR7B,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7B	+	flanked:LTR7B_HERVH-int:362
chr19_GL949746v1_alt	910226	915821	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:363
chr19_GL949747v2_alt	539521	545771	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:364
chr19_GL949747v2_alt	652030	657625	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:365
chr19_GL949748v2_alt	986814	992409	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:366
chr19_GL949749v2_alt	1014351	1019946	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:367
chr19_GL949750v2_alt	988900	994495	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:368
chr19_GL949751v2_alt	925193	930788	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:369
chr19_GL949752v1_alt	798660	804957	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:370
chr19_GL949752v1_alt	909610	915205	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:371
chr19_GL949753v2_alt	718989	724584	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:372
chr19_KI270917v1_alt	173243	179544	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:373
chr19_KI270920v1_alt	180316	186617	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:374
chr19_KI270921v1_alt	264535	270836	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:375
chr19_KI270922v1_alt	170246	176547	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:376
chr19_KI270923v1_alt	171663	177964	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:377
chr19_KI270929v1_alt	168514	174815	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:378
chr19_KI270938v1_alt	876774	883071	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:379
chr19_KI270938v1_alt	989310	994905	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:380
chr19_KQ458386v1_fix	159969	164899	8	LTR7B,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7B_LTR7_HERVH-int:381
chr19_KV575250v1_alt	223369	229670	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:382
chr19_KV575258v1_alt	11388	17689	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:383
chr1_KV880763v1_alt	485121	490511	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:384
chr1_KZ208906v1_fix	253896	259693	7	LTR7B,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7B	-	flanked:LTR7B_HERVH-int:385
chr2	3815548	3821340	6	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:386
chr2	5000768	5006730	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:387
chr2	7872705	7878891	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:388
chr2	12569679	12575439	8	LTR7Y,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7Y	+	flanked:LTR7Y_HERVH-int:389
chr2	12626334	12632257	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:390
chr2	13163758	13169724	10	LTR7B,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7B	-	flanked:LTR7B_HERVH-int:391
chr2	16791944	16797703	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:392
chr2	20082561	20088123	6	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:393
chr2	34694557	34702833	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:394
chr2	34789818	34796056	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:395
chr2	34800998	34806725	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:396
chr2	35436927	35442587	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:397
chr2	36599099	36604761	8	LTR7B,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7B	+	flanked:LTR7B_HERVH-int:398
chr2	37381017	37385604	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7B	-	flanked:LTR7B_LTR7_HERVH-int:399
chr2	38080801	38086512	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:400
chr2	41377832	41385713	4	LTR7C,HERVH-int,HERVH-int,LTR7C	+	flanked:LTR7C_HERVH-int:401
chr2	44018446	44024529	8	LTR7B,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7B	-	flanked:LTR7B_HERVH-int:402
chr2	45034460	45040152	7	LTR7B,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7B	-	flanked:LTR7B_HERVH-int:403
chr2	47582655	47591646	3	LTR7B,HERVH-int,LTR7B	-	flanked:LTR7B_HERVH-int:404
chr2	57192262	57198696	10	LTR7Y,HERVH-int,LTR7Y,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7Y	+	flanked:LTR7Y_HERVH-int:405
chr2	57227241	57235205	9	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:406
chr2	58113431	58119130	8	LTR7Y,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7Y	-	flanked:LTR7Y_HERVH-int:407
chr2	58314168	58319388	9	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:408
chr2	60417434	60422485	7	LTR7Y,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7Y	+	flanked:LTR7Y_HERVH-int:409
chr2	64074808	64079933	9	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7B	-	flanked:LTR7B_LTR7_HERVH-int:410
chr2	64252413	64257646	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:411
chr2	66243888	66249502	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:412
chr2	67331516	67337601	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:413
chr2	69443010	69449341	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:414
chr2	70620549	70626409	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:415
chr2	71086359	71090997	4	LTR7,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:416
chr2	71157777	71165609	9	LTR7B,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7B	-	flanked:LTR7B_HERVH-int:417
chr2	75213730	75219537	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:418
chr2	76573624	76579704	6	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:419
chr2	77088246	77094030	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:420
chr2	77965139	77970850	8	LTR7B,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7B	+	flanked:LTR7B_HERVH-int:421
chr2	78758202	78764267	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:422
chr2	79051399	79057072	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:423
chr2	79211345	79217707	6	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:424
chr2	80875798	80880161	3	LTR7,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:425
chr2	83788946	83794480	9	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:426
chr2	101178085	101178873	3	LTR7,HERVH-int,LTR7B	-	flanked:LTR7B_LTR7_HERVH-int:427
chr2	116178800	116190949	10	LTR7,LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7,LTR7	-	flanked:LTR7_HERVH-int:428
chr2	117130628	117135078	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:429
chr2	117278752	117284509	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:430
chr2	140426393	140432402	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:431
chr2	142489678	142495325	6	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:432
chr2	150112716	150118564	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:433
chr2	150953416	150962930	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7,HERVH-int	+	flanked:LTR7_HERVH-int:434
chr2	151309067	151315223	7	LTR7B,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7B	+	flanked:LTR7B_HERVH-int:435
chr2	154867228	154874560	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:436
chr2	156720083	156725844	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:437
chr2	157340835	157343474	4	LTR7B,HERVH-int,HERVH-int,LTR7C	-	flanked:LTR7C_LTR7B_HERVH-int:438
chr2	157340933	157345447	3	LTR7C,HERVH-int,LTR7C	+	flanked:LTR7C_HERVH-int:439
chr2	164295825	164301566	8	LTR7B,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7B	+	flanked:LTR7B_HERVH-int:440
chr2	165707551	165716198	3	LTR7,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:441
chr2	170977457	170983386	6	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:442
chr2	172542097	172548758	3	LTR7A,HERVH-int,LTR7	+	flanked:LTR7A_LTR7_HERVH-int:443
chr2	179051586	179061163	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7,LTR7B	-	flanked:LTR7B_LTR7_HERVH-int:444
chr2	183043786	183049650	7	LTR7,LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:445
chr2	187557940	187566148	6	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:446
chr2	187670482	187676269	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:447
chr2	188033497	188039136	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:448
chr2	188164720	188174691	11	HERVH-int,HERVH-int,LTR7,LTR7,LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:449
chr2	192130385	192136111	8	LTR7Y,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7Y	+	flanked:LTR7Y_HERVH-int:450
chr2	192506078	192513182	9	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:451
chr2	192915657	192924835	8	LTR7B,LTR7B,LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7B_LTR7_HERVH-int:452
chr2	194130701	194136554	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:453
chr2	197578409	197587726	4	LTR7,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:454
chr2	199179364	199185671	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:455
chr2	199247246	199252648	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:456
chr2	203961941	203967634	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:457
chr2	206806839	206812627	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:458
chr2	207017217	207023284	6	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:459
chr2	208215924	208221935	6	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:460
chr2	208893767	208908369	9	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7,LTR7	+	flanked:LTR7_HERVH-int:461
chr2	209078019	209084376	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:462
chr2	209299312	209304932	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:463
chr2	211261806	211267653	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:464
chr2	215089938	215096031	6	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:465
chr2	215922302	215928126	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:466
chr2	218174019	218179886	8	LTR7B,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7B	-	flanked:LTR7B_HERVH-int:467
chr2	223188779	223195505	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:468
chr2	224087353	224093515	5	LTR7,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:469
chr2	224225330	224230986	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:470
chr2	224296632	224302363	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:471
chr2	233213614	233217821	6	LTR7B,LTR7B,LTR7B,HERVH-int,HERVH-int,LTR7B	-	flanked:LTR7B_HERVH-int:472
chr2	237606783	237612654	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:473
chr20	172771	178853	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:474
chr20	896876	901599	10	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:475
chr20	1727238	1733570	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:476
chr20	12340266	12345939	8	LTR7Y,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7Y	-	flanked:LTR7Y_HERVH-int:477
chr20	12752945	12759634	9	LTR7,LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:478
chr20	13357879	13362689	9	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:479
chr20	15147694	15153502	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:480
chr20	18517121	18522759	5	LTR7B,HERVH-int,HERVH-int,HERVH-int,LTR7B	-	flanked:LTR7B_HERVH-int:481
chr20	19752048	19756776	7	LTR7B,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7B	-	flanked:LTR7B_HERVH-int:482
chr20	38592395	38598799	6	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:483
chr20	40093109	40099009	9	LTR7Y,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7Y	+	flanked:LTR7Y_HERVH-int:484
chr20	40269053	40274761	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:485
chr20	44670228	44676774	5	LTR7B,HERVH-int,HERVH-int,HERVH-int,LTR7B	+	flanked:LTR7B_HERVH-int:486
chr20	45759333	45765245	6	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:487
chr21	9847515	9850363	5	LTR7,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:488
chr21	15979609	15985359	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:489
chr21	16391957	16398534	7	LTR7B,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7B	-	flanked:LTR7B_HERVH-int:490
chr21	16892209	16898240	6	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:491
chr21	16914127	16919898	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:492
chr21	17121440	17127757	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:493
chr21	26227878	26233487	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:494
chr21	28161433	28166924	9	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:495
chr21	40954768	40960696	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:496
chr21	42800846	42806578	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:497
chr22	16611307	16615149	3	LTR7Y,HERVH-int,LTR7Y	+	flanked:LTR7Y_HERVH-int:498
chr22	27742306	27745128	4	LTR7,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:499
chr22	32502753	32508503	8	LTR7Y,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7Y	+	flanked:LTR7Y_HERVH-int:500
chr22	34834607	34840024	9	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:501
