BindingID	chromo	middle		
CTCF:81236	chr22	30215157		
CTCF:44415	chr22	30222389		
CTCF:39951	chr22	30282800		
CTCF:13431	chr22	30287429		
CTCF:62496	chr22	30327002		
CTCF:38950	chr22	30337580		
CTCF:52145	chr22	30344685		
CTCF:79256	chr22	30352194		
CTCF:40676	chr22	30355540		
CTCF:6813	chr22	30359985		
CTCF:26722	chr22	30391785		
CTCF:33730	chr22	30456516		
CTCF:48755	chr22	30475662		
CTCF:87420	chr22	30506493		
CTCF:32309	chr22	30545194		
CTCF:34948	chr22	30562184		
CTCF:78623	chr22	30568398		
CTCF:29658	chr22	30572914		
CTCF:65493	chr22	30591728		
CTCF:31690	chr22	30598450		
CTCF:51692	chr22	30605532		
CTCF:46567	chr22	30673462		
CTCF:66000	chr22	30678209		
CTCF:15493	chr22	30696273		
CTCF:4556	chr22	30696825		
CTCF:9568	chr22	30703323		
CTCF:41501	chr22	30721233		
CTCF:71444	chr22	30799440		
CTCF:20365	chr22	30807087		
CTCF:65322	chr22	30846040		
CTCF:40752	chr22	30848449		
CTCF:18144	chr22	30849828		
CTCF:6408	chr22	30854030		
CTCF:25289	chr22	30866822		
CTCF:15423	chr22	30902499		
CTCF:14399	chr22	30928603		
CTCF:63494	chr22	30930296		
CTCF:51727	chr22	30931184		
CTCF:2471	chr22	30933079		
CTCF:80079	chr22	30990503		
CTCF:28826	chr22	30992335		
CTCF:79172	chr22	31026214		
CTCF:45765	chr22	31065598		
CTCF:72059	chr22	31078922		
CTCF:57001	chr22	31079501		
CTCF:64734	chr22	31080466		
CTCF:71393	chr22	31081953		
CTCF:944	chr22	31104877		
CTCF:25251	chr22	31115914		
CTCF:38996	chr22	31139955		
CTCF:21650	chr22	31170322		
CTCF:85216	chr22	31183224		
CTCF:50979	chr22	31199503		
CTCF:25791	chr22	31200785		
CTCF:42303	chr22	31245051		
CTCF:7730	chr22	31255098		
CTCF:66275	chr22	31297410		
CTCF:52651	chr22	31347190		
CTCF:46495	chr22	31354210		
CTCF:19336	chr22	31386394		
CTCF:81491	chr22	31441980		
CTCF:19118	chr22	31502163		
CTCF:39966	chr22	31520653		
CTCF:6166	chr22	31523152		
CTCF:17590	chr22	31549226		
CTCF:51269	chr22	31562405		
CTCF:54112	chr22	31628123		
CTCF:21054	chr22	31652827		
CTCF:12073	chr22	31677301		
CTCF:51075	chr22	31684235		
CTCF:84018	chr22	31699562		
CTCF:15412	chr22	31712209		
CTCF:4444	chr22	31726857		
CTCF:57998	chr22	31739246		
CTCF:5545	chr22	31744410		
CTCF:11647	chr22	31775303		
CTCF:57531	chr22	31783611		
CTCF:19026	chr22	31784404		
CTCF:53163	chr22	31848613		
CTCF:24829	chr22	31853069		
CTCF:53179	chr22	31866161		
CTCF:83269	chr22	31890124		
CTCF:4215	chr22	31929383		
CTCF:9266	chr22	31936291		
CTCF:49984	chr22	31942840		
CTCF:74228	chr22	31949524		
CTCF:74643	chr22	31988510		
CTCF:2400	chr22	32000381		
CTCF:1666	chr22	32028197		
CTCF:56585	chr22	32059155		
CTCF:84726	chr22	32069566		
CTCF:82273	chr22	32144686		
CTCF:39113	chr22	32193868		
CTCF:31390	chr22	32245465		
CTCF:2814	chr22	32305653		
CTCF:39471	chr22	32379808		
CTCF:54933	chr22	32432360		
CTCF:29499	chr22	32482583		
CTCF:86496	chr22	32482865		
CTCF:38381	chr22	32522682		
CTCF:34760	chr22	32545939		
CTCF:28488	chr22	32643978		
CTCF:26110	chr22	32649851		
CTCF:51810	chr22	32704075		
CTCF:50508	chr22	32745648		
CTCF:8920	chr22	32781967		
CTCF:15056	chr22	32831627		
CTCF:12853	chr22	32837416		
CTCF:44575	chr22	32841757		
CTCF:65280	chr22	32962620		
CTCF:59685	chr22	33027733		
CTCF:42014	chr22	33059473		
CTCF:69528	chr22	33070859		
CTCF:87581	chr22	33075162		
CTCF:71661	chr22	33122088		
CTCF:2759	chr22	33140976		
CTCF:63794	chr22	33315172		
CTCF:17267	chr22	33371631		
CTCF:34156	chr22	33530828		
CTCF:61692	chr22	33567433		
CTCF:14043	chr22	33568842		
CTCF:50988	chr22	33670014		
CTCF:41015	chr22	33677417		
CTCF:87311	chr22	33689147		
CTCF:30642	chr22	33701905		
CTCF:76432	chr22	33710769		
CTCF:57516	chr22	33738687		
CTCF:15061	chr22	33750257		
CTCF:22766	chr22	33763326		
CTCF:25193	chr22	33769419		
CTCF:47239	chr22	33769721		
CTCF:30998	chr22	33843144		
CTCF:71522	chr22	33850308		
CTCF:15152	chr22	33867102		
CTCF:51022	chr22	33873603		
CTCF:69951	chr22	33874824		
CTCF:10193	chr22	33876736		
CTCF:4307	chr22	33881054		
CTCF:17699	chr22	33904010		
CTCF:7717	chr22	33957670		
CTCF:49192	chr22	34037919		
CTCF:70969	chr22	34063516		
CTCF:38214	chr22	34064169		
CTCF:5319	chr22	34076907		
CTCF:18619	chr22	34078322		
CTCF:65903	chr22	34078780		
CTCF:59719	chr22	34082474		
CTCF:54049	chr22	34093757		
CTCF:69439	chr22	34095418		
CTCF:76541	chr22	34125359		
CTCF:33900	chr22	34147316		
CTCF:2006	chr22	34157008		
CTCF:67469	chr22	34157845		
CTCF:53873	chr22	34180853		
CTCF:68099	chr22	34194596		
CTCF:60918	chr22	34197228		
CTCF:49879	chr22	34243389		
CTCF:18708	chr22	34264964		
CTCF:84682	chr22	34269294		
CTCF:23571	chr22	34274603		
CTCF:84570	chr22	34291808		
CTCF:5692	chr22	34309221		
CTCF:40454	chr22	34345911		
CTCF:4552	chr22	34349465		
CTCF:3596	chr22	34353352		
CTCF:6533	chr22	34357813		
CTCF:33287	chr22	34410455		
CTCF:63158	chr22	34438823		
CTCF:10515	chr22	34445689		
CTCF:54303	chr22	34451664		
CTCF:39535	chr22	34465848		
CTCF:42815	chr22	34487223		
CTCF:32904	chr22	34565003		
CTCF:34004	chr22	34569156		
CTCF:57319	chr22	34635654		
CTCF:22410	chr22	34647881		
CTCF:21753	chr22	34657138		
CTCF:282	chr22	34792081		
CTCF:33535	chr22	34830631		
CTCF:85659	chr22	34834605		
CTCF:1965	chr22	34850163		
CTCF:31321	chr22	34864923		
CTCF:7219	chr22	34871236		
CTCF:70388	chr22	34902095		
CTCF:9229	chr22	34906455		
CTCF:31654	chr22	34912433		
CTCF:16360	chr22	34921104		
CTCF:62946	chr22	34930835		
CTCF:6854	chr22	34947987		
CTCF:6457	chr22	34957108		
CTCF:13169	chr22	34965624		
CTCF:43475	chr22	34987799		
CTCF:12024	chr22	35003825		
CTCF:1142	chr22	35012675		
CTCF:10385	chr22	35027495		
CTCF:68456	chr22	35040472		
CTCF:25229	chr22	35060305		
CTCF:77357	chr22	35066851		
CTCF:78388	chr22	35076837		
CTCF:70316	chr22	35077494		
CTCF:75892	chr22	35081125		
CTCF:77122	chr22	35094404		
CTCF:49655	chr22	35174514		
CTCF:77227	chr22	35178614		
CTCF:61195	chr22	35181093		
CTCF:4372	chr22	35196431		
CTCF:9197	chr22	35212802		
CTCF:71785	chr22	35224409		
CTCF:31511	chr22	35237132		
CTCF:26991	chr22	35272412		
CTCF:46008	chr22	35289216		
CTCF:23759	chr22	35296179		
CTCF:74791	chr22	35438078		
CTCF:7374	chr22	35483750		
CTCF:67741	chr22	35485501		
CTCF:62785	chr22	35500124		
CTCF:4627	chr22	35508190		
CTCF:9648	chr22	35579675		
CTCF:205	chr22	35582523		
CTCF:79635	chr22	35586294		
CTCF:41687	chr22	35593341		
CTCF:42361	chr22	35597859		
CTCF:23020	chr22	35599754		
CTCF:61898	chr22	35630488		
CTCF:43857	chr22	35648318		
CTCF:45281	chr22	35655357		
CTCF:42837	chr22	35672923		
CTCF:7324	chr22	35703492		
CTCF:7636	chr22	35704221		
CTCF:59951	chr22	35708354		
CTCF:13868	chr22	35712374		
CTCF:47488	chr22	35717433		
CTCF:24064	chr22	35724829		
CTCF:81693	chr22	35725135		
CTCF:64773	chr22	35741573		
CTCF:71608	chr22	35746043		
CTCF:9425	chr22	35748118		
CTCF:37288	chr22	35757017		
CTCF:24060	chr22	35770205		
CTCF:21074	chr22	35772144		
CTCF:43681	chr22	35785046		
CTCF:45888	chr22	35795184		
CTCF:4944	chr22	35803949		
CTCF:29558	chr22	35825228		
CTCF:10054	chr22	35853060		
CTCF:76751	chr22	35855309		
CTCF:60576	chr22	35865938		
CTCF:34997	chr22	35874143		
CTCF:47735	chr22	35886215		
CTCF:10319	chr22	35892709		
CTCF:61760	chr22	35896491		
CTCF:72031	chr22	35902527		
CTCF:33590	chr22	35908256		
CTCF:73961	chr22	35909734		
CTCF:17782	chr22	35924612		
CTCF:9715	chr22	35925616		
CTCF:62902	chr22	35926789		
CTCF:45790	chr22	35951632		
CTCF:80405	chr22	35952695		
CTCF:45944	chr22	35979362		
CTCF:49323	chr22	35984542		
CTCF:16688	chr22	35985743		
CTCF:4794	chr22	35987017		
CTCF:11690	chr22	35993170		
CTCF:33191	chr22	36009639		
CTCF:50609	chr22	36014713		
CTCF:20121	chr22	36043012		
CTCF:51319	chr22	36044572		
CTCF:24566	chr22	36056666		
CTCF:74728	chr22	36058011		
CTCF:39967	chr22	36061165		
CTCF:62921	chr22	36076747		
CTCF:71165	chr22	36125263		
CTCF:56326	chr22	36146391		
CTCF:75708	chr22	36147086		
CTCF:20570	chr22	36155156		
CTCF:6809	chr22	36183512		
CTCF:10900	chr22	36198551		
CTCF:55804	chr22	36212716		
CTCF:12830	chr22	36218932		
CTCF:4608	chr22	36224483		
CTCF:54141	chr22	36227262		
CTCF:67827	chr22	36229732		
CTCF:44687	chr22	36234595		
CTCF:54295	chr22	36241913		
CTCF:1126	chr22	36264950		
CTCF:7154	chr22	36271264		
CTCF:51433	chr22	36275692		
CTCF:10809	chr22	36287867		
CTCF:68060	chr22	36290612		
CTCF:2353	chr22	36293457		
CTCF:79644	chr22	36297401		
CTCF:30798	chr22	36318655		
CTCF:46345	chr22	36320373		
CTCF:1597	chr22	36333189		
CTCF:18084	chr22	36349706		
CTCF:24284	chr22	36359704		
CTCF:51875	chr22	36360746		
CTCF:58570	chr22	36362599		
CTCF:12280	chr22	36369424		
CTCF:46195	chr22	36387205		
CTCF:3829	chr22	36407698		
CTCF:21080	chr22	36422737		
CTCF:43132	chr22	36423381		
CTCF:77732	chr22	36449784		
CTCF:72515	chr22	36457937		
CTCF:27635	chr22	36461260		
CTCF:87043	chr22	36465369		
CTCF:82916	chr22	36475274		
CTCF:27540	chr22	36494402		
CTCF:36475	chr22	36507545		
CTCF:23702	chr22	36518005		
CTCF:79588	chr22	36528331		
CTCF:62313	chr22	36528747		
CTCF:1683	chr22	36543736		
CTCF:43501	chr22	36544810		
CTCF:63121	chr22	36548188		
CTCF:14832	chr22	36550736		
CTCF:79783	chr22	36556668		
CTCF:60916	chr22	36559214		
CTCF:25580	chr22	36589605		
CTCF:62172	chr22	36609107		
CTCF:37746	chr22	36613959		
CTCF:21632	chr22	36632149		
CTCF:36298	chr22	36656775		
CTCF:840	chr22	36660060		
CTCF:72043	chr22	36666864		
CTCF:82768	chr22	36667190		
CTCF:52587	chr22	36677410		
CTCF:14941	chr22	36691301		
CTCF:10864	chr22	36709080		
CTCF:72859	chr22	36722981		
CTCF:54776	chr22	36743470		
CTCF:73552	chr22	36753878		
CTCF:62898	chr22	36756889		
CTCF:36955	chr22	36777396		
CTCF:1691	chr22	36778386		
CTCF:67977	chr22	36792781		
CTCF:57659	chr22	36794379		
CTCF:22882	chr22	36795430		
CTCF:78436	chr22	36798083		
CTCF:9686	chr22	36800334		
CTCF:85875	chr22	36819174		
CTCF:13229	chr22	36824078		
CTCF:16773	chr22	36826896		
CTCF:12291	chr22	36830250		
CTCF:61086	chr22	36833319		
CTCF:722	chr22	36840610		
CTCF:42543	chr22	36850686		
CTCF:87620	chr22	36864131		
CTCF:43165	chr22	36870110		
CTCF:64822	chr22	36880524		
CTCF:60691	chr22	36906935		
CTCF:65334	chr22	36928492		
CTCF:57171	chr22	36948068		
CTCF:68277	chr22	36949400		
CTCF:28684	chr22	36956279		
CTCF:8913	chr22	36988225		
CTCF:16000	chr22	37024425		
CTCF:60188	chr22	37030652		
CTCF:28594	chr22	37031795		
CTCF:87380	chr22	37071917		
CTCF:1799	chr22	37079281		
CTCF:79834	chr22	37116564		
CTCF:82669	chr22	37124277		
CTCF:83353	chr22	37124772		
CTCF:1667	chr22	37138914		
CTCF:59518	chr22	37152535		
CTCF:10644	chr22	37161174		
CTCF:80754	chr22	37161935		
CTCF:60112	chr22	37167094		
CTCF:31694	chr22	37194514		
CTCF:70721	chr22	37221130		
CTCF:76330	chr22	37232527		
CTCF:25244	chr22	37239216		
CTCF:82083	chr22	37296952		
CTCF:53033	chr22	37298302		
CTCF:68642	chr22	37354500		
CTCF:45845	chr22	37370352		
CTCF:12447	chr22	37407847		
CTCF:30283	chr22	37444561		
CTCF:27092	chr22	37451086		
CTCF:71680	chr22	37457645		
CTCF:9232	chr22	37459387		
CTCF:40634	chr22	37466957		
CTCF:2029	chr22	37492284		
CTCF:1005	chr22	37494955		
CTCF:5968	chr22	37550713		
CTCF:20270	chr22	37569412		
CTCF:66557	chr22	37587707		
CTCF:38640	chr22	37592480		
CTCF:7773	chr22	37594987		
CTCF:7957	chr22	37596363		
CTCF:76557	chr22	37641786		
CTCF:51872	chr22	37650027		
CTCF:2125	chr22	37653452		
CTCF:74333	chr22	37664883		
CTCF:39997	chr22	37669317		
CTCF:4659	chr22	37699713		
CTCF:15521	chr22	37707411		
CTCF:14374	chr22	37729247		
CTCF:73048	chr22	37733809		
CTCF:85356	chr22	37737344		
CTCF:70184	chr22	37738678		
CTCF:75508	chr22	37740069		
CTCF:46478	chr22	37743948		
CTCF:80046	chr22	37744472		
CTCF:28378	chr22	37746826		
CTCF:39414	chr22	37766564		
CTCF:71728	chr22	37772627		
CTCF:73475	chr22	37774872		
CTCF:28435	chr22	37844021		
CTCF:45637	chr22	37848157		
CTCF:63692	chr22	37859284		
CTCF:4220	chr22	37861236		
CTCF:44617	chr22	37875955		
CTCF:6650	chr22	37896934		
CTCF:68810	chr22	37935777		
CTCF:25192	chr22	37938907		
CTCF:16289	chr22	37941953		
CTCF:52731	chr22	37956720		
CTCF:53770	chr22	37961838		
CTCF:69508	chr22	37977010		
CTCF:61678	chr22	38001929		
CTCF:66178	chr22	38009107		
CTCF:27184	chr22	38017638		
CTCF:12828	chr22	38032863		
CTCF:60389	chr22	38034741		
CTCF:27417	chr22	38035372		
CTCF:2944	chr22	38037015		
CTCF:59897	chr22	38040395		
CTCF:19146	chr22	38042564		
CTCF:54106	chr22	38045644		
CTCF:53594	chr22	38046709		
CTCF:24136	chr22	38057327		
CTCF:8864	chr22	38069646		
CTCF:60667	chr22	38075872		
CTCF:85219	chr22	38085966		
CTCF:75433	chr22	38088139		
CTCF:33731	chr22	38100325		
CTCF:13857	chr22	38110923		
CTCF:22319	chr22	38125639		
CTCF:67752	chr22	38131462		
CTCF:50422	chr22	38154578		
CTCF:25925	chr22	38163321		
CTCF:53478	chr22	38172430		
CTCF:23303	chr22	38188473		
CTCF:14799	chr22	38219435		
CTCF:31187	chr22	38221578		
CTCF:5764	chr22	38222494		
CTCF:27262	chr22	38240522		
CTCF:42983	chr22	38245714		
CTCF:2508	chr22	38255336		
CTCF:55373	chr22	38256805		
CTCF:45083	chr22	38260149		
CTCF:5578	chr22	38260935		
CTCF:83514	chr22	38261398		
CTCF:13245	chr22	38269259		
CTCF:8885	chr22	38285886		
CTCF:85170	chr22	38324034		
CTCF:71086	chr22	38324396		
CTCF:50771	chr22	38327199		
CTCF:12778	chr22	38348988		
CTCF:61176	chr22	38368095		
CTCF:75069	chr22	38372986		
CTCF:21434	chr22	38381318		
CTCF:73073	chr22	38387974		
CTCF:55225	chr22	38388916		
CTCF:78418	chr22	38457995		
CTCF:30644	chr22	38474508		
CTCF:12797	chr22	38534216		
CTCF:21794	chr22	38653709		
CTCF:2487	chr22	38658959		
CTCF:87142	chr22	38661836		
CTCF:11251	chr22	38669519		
CTCF:31597	chr22	38679980		
CTCF:62319	chr22	38685677		
CTCF:5073	chr22	38750943		
CTCF:40805	chr22	38754472		
CTCF:3482	chr22	38762780		
CTCF:87559	chr22	38771448		
CTCF:80094	chr22	38848946		
CTCF:8294	chr22	38873531		
CTCF:41830	chr22	38882082		
CTCF:69572	chr22	38913503		
CTCF:67231	chr22	38919837		
CTCF:21466	chr22	39074195		
CTCF:8277	chr22	39125359		
CTCF:72916	chr22	39163084		
CTCF:85319	chr22	39169685		
CTCF:44888	chr22	39183273		
CTCF:30362	chr22	39213804		
CTCF:75329	chr22	39237736		
CTCF:52294	chr22	39250615		
CTCF:18187	chr22	39251403		
CTCF:50274	chr22	39278261		
CTCF:18669	chr22	39372394		
CTCF:69854	chr22	39380600		
CTCF:43426	chr22	39397518		
CTCF:43786	chr22	39406670		
CTCF:57883	chr22	39407433		
CTCF:13880	chr22	39409248		
CTCF:82368	chr22	39416463		
CTCF:27327	chr22	39449691		
CTCF:42241	chr22	39458848		
CTCF:39647	chr22	39544927		
CTCF:86809	chr22	39582835		
CTCF:62783	chr22	39625257		
CTCF:83390	chr22	39648872		
CTCF:66074	chr22	39748283		
CTCF:68943	chr22	39794109		
CTCF:64364	chr22	39818529		
CTCF:47487	chr22	39916431		
CTCF:69239	chr22	39923405		
CTCF:6912	chr22	39963669		
CTCF:27018	chr22	39972253		
CTCF:86958	chr22	39991849		
CTCF:81628	chr22	39997947		
CTCF:79615	chr22	40008340		
CTCF:39146	chr22	40027478		
CTCF:64895	chr22	40067102		
CTCF:74453	chr22	40071707		
CTCF:714	chr22	40129931		
CTCF:77714	chr22	40206021		
CTCF:34550	chr22	40227392		
CTCF:78459	chr22	40234968		
CTCF:78023	chr22	40242598		
CTCF:21112	chr22	40243878		
CTCF:42830	chr22	40249977		
CTCF:51582	chr22	40250951		
CTCF:4750	chr22	40252866		
CTCF:10479	chr22	40259343		
CTCF:32585	chr22	40261391		
CTCF:16288	chr22	40269885		
CTCF:47467	chr22	40280000		
CTCF:2311	chr22	40303015		
CTCF:1424	chr22	40323422		
CTCF:85053	chr22	40346243		
CTCF:415	chr22	40392790		
CTCF:34736	chr22	40399260		
CTCF:1862	chr22	40423220		
CTCF:32062	chr22	40469075		
CTCF:10293	chr22	40472700		
CTCF:10587	chr22	40489209		
CTCF:29405	chr22	40556337		
CTCF:71292	chr22	40574609		
CTCF:27280	chr22	40583719		
CTCF:80413	chr22	40631841		
CTCF:48066	chr22	40635065		
CTCF:5526	chr22	40652164		
CTCF:10289	chr22	40667391		
CTCF:21935	chr22	40677039		
CTCF:51320	chr22	40678160		
CTCF:462	chr22	40683760		
CTCF:20076	chr22	40692644		
CTCF:76238	chr22	40798630		
CTCF:31710	chr22	40800571		
CTCF:1675	chr22	40816956		
CTCF:48140	chr22	40837907		
CTCF:87443	chr22	40838601		
CTCF:44734	chr22	40838952		
CTCF:47885	chr22	40840861		
CTCF:25528	chr22	40843055		
CTCF:86414	chr22	40853316		
CTCF:123	chr22	40895100		
CTCF:57066	chr22	40995692		
CTCF:57565	chr22	40997007		
CTCF:55284	chr22	41004464		
CTCF:21781	chr22	41022674		
CTCF:59216	chr22	41029381		
CTCF:79786	chr22	41035226		
CTCF:70801	chr22	41039348		
CTCF:13778	chr22	41040092		
CTCF:59119	chr22	41080139		
CTCF:19688	chr22	41084066		
CTCF:53897	chr22	41100842		
CTCF:87035	chr22	41106842		
CTCF:19050	chr22	41122879		
CTCF:67982	chr22	41125667		
CTCF:42790	chr22	41128035		
CTCF:72965	chr22	41142485		
CTCF:72638	chr22	41154935		
CTCF:2238	chr22	41163594		
CTCF:6692	chr22	41170519		
CTCF:87553	chr22	41184439		
CTCF:82647	chr22	41188086		
CTCF:23196	chr22	41199668		
CTCF:68506	chr22	41227348		
CTCF:35447	chr22	41228695		
CTCF:52195	chr22	41234890		
CTCF:72945	chr22	41235272		
CTCF:82487	chr22	41238008		
CTCF:7787	chr22	41238389		
CTCF:49752	chr22	41241089		
CTCF:76868	chr22	41258705		
CTCF:6393	chr22	41259055		
CTCF:14030	chr22	41278212		
CTCF:15198	chr22	41286976		
CTCF:51918	chr22	41338967		
CTCF:75857	chr22	41345209		
CTCF:1539	chr22	41347641		
CTCF:21108	chr22	41358236		
CTCF:14906	chr22	41388095		
CTCF:69121	chr22	41388711		
CTCF:22777	chr22	41418626		
CTCF:53316	chr22	41428834		
CTCF:72337	chr22	41469476		
CTCF:40182	chr22	41475307		
CTCF:26096	chr22	41506205		
CTCF:23127	chr22	41520976		
CTCF:168	chr22	41593877		
CTCF:20499	chr22	41607048		
CTCF:41810	chr22	41628336		
CTCF:36650	chr22	41629137		
CTCF:65815	chr22	41630376		
CTCF:77763	chr22	41636717		
CTCF:86780	chr22	41656839		
CTCF:60237	chr22	41694075		
CTCF:68008	chr22	41696846		
CTCF:44308	chr22	41716181		
CTCF:86769	chr22	41740944		
CTCF:7484	chr22	41760013		
CTCF:8665	chr22	41777194		
CTCF:23451	chr22	41779288		
CTCF:3104	chr22	41786375		
CTCF:70219	chr22	41816317		
CTCF:64965	chr22	41820243		
CTCF:83760	chr22	41837440		
CTCF:57213	chr22	41858939		
CTCF:4207	chr22	41862402		
CTCF:21291	chr22	41885937		
CTCF:52025	chr22	41892203		
CTCF:8050	chr22	41913536		
CTCF:64192	chr22	41923060		
CTCF:17388	chr22	41929713		
CTCF:75136	chr22	41945778		
CTCF:53314	chr22	41952482		
CTCF:5572	chr22	41954487		
CTCF:359	chr22	41957346		
CTCF:73149	chr22	41970526		
CTCF:20557	chr22	41996498		
CTCF:23283	chr22	41998980		
CTCF:24242	chr22	42000008		
CTCF:47385	chr22	42024599		
CTCF:86315	chr22	42064913		
CTCF:9181	chr22	42072554		
CTCF:84378	chr22	42085079		
CTCF:64129	chr22	42103162		
CTCF:5725	chr22	42111828		
CTCF:40349	chr22	42112909		
CTCF:1272	chr22	42114445		
CTCF:83863	chr22	42124357		
CTCF:80946	chr22	42126574		
CTCF:51460	chr22	42135981		
CTCF:39111	chr22	42153845		
CTCF:19563	chr22	42202388		
CTCF:60838	chr22	42203383		
CTCF:35678	chr22	42207551		
CTCF:10958	chr22	42243311		
CTCF:77498	chr22	42264370		
CTCF:70690	chr22	42293798		
CTCF:15401	chr22	42319884		
CTCF:51131	chr22	42351877		
CTCF:58779	chr22	42363472		
CTCF:85288	chr22	42388903		
CTCF:7469	chr22	42470547		
CTCF:41864	chr22	42475290		
CTCF:54464	chr22	42498938		
CTCF:52318	chr22	42511179		
CTCF:31184	chr22	42524058		
CTCF:54900	chr22	42553775		
CTCF:54979	chr22	42555506		
CTCF:26574	chr22	42556319		
CTCF:30684	chr22	42576098		
CTCF:77210	chr22	42587740		
CTCF:8331	chr22	42610476		
CTCF:3184	chr22	42612395		
CTCF:44294	chr22	42617184		
CTCF:54772	chr22	42618996		
CTCF:23453	chr22	42623648		
CTCF:28770	chr22	42631795		
CTCF:62139	chr22	42637595		
CTCF:43035	chr22	42649519		
CTCF:35975	chr22	42651493		
CTCF:6557	chr22	42673279		
CTCF:56919	chr22	42673669		
CTCF:46559	chr22	42675427		
CTCF:5805	chr22	42720562		
CTCF:49518	chr22	42724270		
CTCF:33985	chr22	42731133		
CTCF:61558	chr22	42794448		
CTCF:6585	chr22	42808584		
CTCF:66359	chr22	42809394		
CTCF:23166	chr22	42813102		
CTCF:71753	chr22	42818758		
CTCF:43632	chr22	42847765		
CTCF:35933	chr22	42860152		
CTCF:85914	chr22	42898375		
CTCF:70384	chr22	42909255		
CTCF:83250	chr22	42970438		
CTCF:53904	chr22	43012993		
CTCF:41762	chr22	43038938		
CTCF:32275	chr22	43110914		
CTCF:75788	chr22	43123757		
CTCF:44050	chr22	43132048		
CTCF:12210	chr22	43144125		
CTCF:11416	chr22	43212714		
CTCF:20201	chr22	43219534		
CTCF:6604	chr22	43342659		
CTCF:30669	chr22	43358511		
CTCF:7778	chr22	43398403		
CTCF:15584	chr22	43400937		
CTCF:46395	chr22	43414651		
CTCF:44255	chr22	43439996		
CTCF:32527	chr22	43442917		
CTCF:8749	chr22	43444445		
CTCF:532	chr22	43459475		
CTCF:81636	chr22	43460029		
CTCF:3726	chr22	43472141		
CTCF:3684	chr22	43510590		
CTCF:85911	chr22	43577236		
CTCF:11226	chr22	43583044		
CTCF:10825	chr22	43595337		
CTCF:18405	chr22	43602903		
CTCF:68660	chr22	43635986		
CTCF:58986	chr22	43657227		
CTCF:52909	chr22	43664318		
CTCF:43824	chr22	43732019		
CTCF:37601	chr22	43743484		
CTCF:12912	chr22	43750335		
CTCF:62774	chr22	43815819		
CTCF:40473	chr22	43836088		
CTCF:81325	chr22	43843098		
CTCF:49112	chr22	43856228		
CTCF:8470	chr22	43857526		
CTCF:30935	chr22	43868859		
CTCF:8592	chr22	43870991		
CTCF:18798	chr22	43876579		
CTCF:39521	chr22	43878544		
CTCF:74946	chr22	43934463		
CTCF:26951	chr22	43967371		
CTCF:6491	chr22	43983941		
CTCF:38484	chr22	44017435		
CTCF:56799	chr22	44026590		
CTCF:11861	chr22	44038514		
CTCF:3514	chr22	44043707		
CTCF:29905	chr22	44060092		
CTCF:29148	chr22	44092365		
CTCF:46869	chr22	44109801		
CTCF:49193	chr22	44119096		
CTCF:33474	chr22	44172534		
CTCF:6055	chr22	44210408		
CTCF:67306	chr22	44211684		
CTCF:20767	chr22	44215891		
CTCF:83356	chr22	44227484		
CTCF:19820	chr22	44237040		
CTCF:68407	chr22	44277330		
CTCF:31772	chr22	44323783		
CTCF:48499	chr22	44327196		
CTCF:1493	chr22	44328491		
CTCF:39147	chr22	44337286		
CTCF:34661	chr22	44348296		
CTCF:72518	chr22	44349077		
CTCF:6228	chr22	44352724		
CTCF:12468	chr22	44420302		
CTCF:80237	chr22	44426774		
CTCF:76081	chr22	44506475		
CTCF:63909	chr22	44531940		
CTCF:46404	chr22	44606245		
CTCF:15650	chr22	44606894		
CTCF:5186	chr22	44638636		
CTCF:44409	chr22	44640228		
CTCF:32023	chr22	44641860		
CTCF:67039	chr22	44683149		
CTCF:55586	chr22	44686266		
CTCF:82243	chr22	44697047		
CTCF:38414	chr22	44744061		
CTCF:86065	chr22	44746936		
CTCF:686	chr22	44753773		
CTCF:6054	chr22	44769556		
CTCF:1941	chr22	44781057		
CTCF:14759	chr22	44788102		
CTCF:36658	chr22	44811497		
CTCF:32009	chr22	44836538		
CTCF:54555	chr22	44874420		
CTCF:3459	chr22	44891161		
CTCF:11299	chr22	44897139		
CTCF:1373	chr22	44905871		
CTCF:79397	chr22	44916020		
CTCF:23140	chr22	45037209		
CTCF:9087	chr22	45089032		
CTCF:6417	chr22	45130137		
CTCF:59406	chr22	45131857		
CTCF:666	chr22	45142363		
CTCF:19576	chr22	45161122		
CTCF:69552	chr22	45218105		
CTCF:44414	chr22	45219365		
CTCF:79177	chr22	45227174		
CTCF:51085	chr22	45308237		
CTCF:44873	chr22	45313303		
CTCF:1878	chr22	45317050		
CTCF:1168	chr22	45338072		
CTCF:87196	chr22	45342983		
CTCF:56654	chr22	45345022		
CTCF:80022	chr22	45356974		
CTCF:57187	chr22	45371535		
CTCF:77105	chr22	45373523		
CTCF:41569	chr22	45383789		
CTCF:63589	chr22	45387059		
CTCF:26432	chr22	45410511		
CTCF:60685	chr22	45435441		
CTCF:69177	chr22	45441354		
CTCF:41719	chr22	45444870		
CTCF:15981	chr22	45455732		
CTCF:44978	chr22	45458808		
CTCF:17958	chr22	45533578		
CTCF:39231	chr22	45572200		
CTCF:3127	chr22	45573330		
CTCF:5360	chr22	45578121		
CTCF:57569	chr22	45590545		
CTCF:3685	chr22	45601773		
CTCF:48557	chr22	45602555		
CTCF:22127	chr22	45607955		
