BindingID	chromo	middle		
NANOG:71967	chr17	54997698		
NANOG:22180	chr17	55051736		
NANOG:11137	chr17	55139599		
NANOG:76446	chr17	55177202		
NANOG:68785	chr17	55219595		
NANOG:55484	chr17	55257801		
NANOG:29986	chr17	55269674		
NANOG:7034	chr17	55272867		
NANOG:68178	chr17	55277969		
NANOG:55019	chr17	55278585		
NANOG:24531	chr17	55285601		
NANOG:83157	chr17	55289568		
NANOG:51648	chr17	55325234		
NANOG:70106	chr17	55396830		
NANOG:58068	chr17	55456281		
NANOG:3516	chr17	55458096		
NANOG:21893	chr17	55459380		
NANOG:35334	chr17	55462286		
NANOG:41716	chr17	55463288		
NANOG:67010	chr17	55469394		
NANOG:59339	chr17	55511148		
NANOG:87126	chr17	55535214		
NANOG:48491	chr17	55583736		
NANOG:15405	chr17	55591104		
NANOG:82533	chr17	55609114		
NANOG:75858	chr17	55667050		
NANOG:25229	chr17	55690670		
NANOG:62340	chr17	55696100		
NANOG:74293	chr17	55804467		
NANOG:40782	chr17	55817244		
NANOG:17247	chr17	55818243		
NANOG:69020	chr17	55818801		
NANOG:38507	chr17	55821078		
NANOG:38014	chr17	55824544		
NANOG:43742	chr17	55958346		
NANOG:47131	chr17	55964558		
NANOG:26160	chr17	55978064		
NANOG:13413	chr17	56032389		
NANOG:84195	chr17	56074020		
NANOG:10503	chr17	56109485		
NANOG:65716	chr17	56176223		
NANOG:11866	chr17	56179743		
NANOG:33315	chr17	56180535		
NANOG:64958	chr17	56232540		
NANOG:25296	chr17	56340638		
NANOG:50243	chr17	56451316		
NANOG:38954	chr17	56497663		
NANOG:67096	chr17	56551234		
NANOG:42778	chr17	56587968		
NANOG:44815	chr17	56591767		
NANOG:84232	chr17	56611665		
NANOG:58041	chr17	56621220		
NANOG:55468	chr17	56643514		
NANOG:299	chr17	56677879		
NANOG:83336	chr17	56686399		
NANOG:12551	chr17	56717833		
NANOG:55550	chr17	56721784		
NANOG:58020	chr17	56755106		
NANOG:57665	chr17	56755925		
NANOG:1917	chr17	56835578		
NANOG:56796	chr17	56836736		
NANOG:61078	chr17	56874465		
NANOG:10154	chr17	56877986		
NANOG:53698	chr17	56884860		
NANOG:56568	chr17	56890086		
NANOG:68708	chr17	56890839		
NANOG:54356	chr17	56894382		
NANOG:83461	chr17	56895672		
NANOG:54659	chr17	56997341		
NANOG:32826	chr17	57047517		
NANOG:25156	chr17	57059985		
NANOG:17479	chr17	57190777		
NANOG:18280	chr17	57197077		
NANOG:63344	chr17	57238360		
NANOG:70538	chr17	57265283		
NANOG:10006	chr17	57295905		
NANOG:82534	chr17	57459425		
NANOG:21371	chr17	57533389		
NANOG:81191	chr17	57541795		
NANOG:39594	chr17	57855056		
NANOG:82699	chr17	57855412		
NANOG:52942	chr17	57893283		
NANOG:78157	chr17	57909016		
NANOG:48216	chr17	57971885		
NANOG:5141	chr17	57974633		
NANOG:81235	chr17	58048585		
NANOG:75395	chr17	58058175		
NANOG:60851	chr17	58058841		
NANOG:67293	chr17	58071405		
NANOG:50543	chr17	58083664		
NANOG:114	chr17	58137098		
NANOG:46459	chr17	58159144		
NANOG:26668	chr17	58163462		
NANOG:61542	chr17	58167104		
NANOG:43206	chr17	58171390		
NANOG:2663	chr17	58193140		
NANOG:82674	chr17	58237624		
NANOG:25804	chr17	58256116		
NANOG:24730	chr17	58333887		
NANOG:39217	chr17	58396923		
NANOG:66871	chr17	58402804		
NANOG:42192	chr17	58413324		
NANOG:83712	chr17	58464481		
NANOG:3547	chr17	58476293		
NANOG:65440	chr17	58555839		
NANOG:59155	chr17	58567959		
NANOG:18755	chr17	58568428		
NANOG:68867	chr17	58680671		
NANOG:19349	chr17	58721973		
NANOG:39385	chr17	58724778		
NANOG:63185	chr17	58777586		
NANOG:21157	chr17	58837941		
NANOG:85629	chr17	58859490		
NANOG:35169	chr17	58878491		
NANOG:57967	chr17	58908345		
NANOG:18927	chr17	58981621		
NANOG:79688	chr17	59011096		
NANOG:43800	chr17	59031992		
NANOG:8675	chr17	59053255		
NANOG:36217	chr17	59054411		
NANOG:1779	chr17	59079188		
NANOG:70651	chr17	59110559		
NANOG:68145	chr17	59112955		
NANOG:9971	chr17	59172919		
NANOG:13602	chr17	59204928		
NANOG:36121	chr17	59258176		
NANOG:48375	chr17	59258474		
NANOG:47006	chr17	59297366		
NANOG:17874	chr17	59300813		
NANOG:71351	chr17	59303730		
NANOG:60386	chr17	59304733		
NANOG:84548	chr17	59305276		
NANOG:47926	chr17	59323693		
NANOG:9963	chr17	59338510		
NANOG:86263	chr17	59350530		
NANOG:73381	chr17	59392496		
NANOG:65681	chr17	59457085		
NANOG:84883	chr17	59515360		
NANOG:51540	chr17	59526819		
NANOG:59507	chr17	59541718		
NANOG:30569	chr17	59576883		
NANOG:53172	chr17	59578226		
NANOG:84753	chr17	59579384		
NANOG:47862	chr17	59627737		
NANOG:23167	chr17	59641002		
NANOG:14209	chr17	59823256		
NANOG:28561	chr17	59838915		
NANOG:56627	chr17	59853340		
NANOG:34152	chr17	59897524		
NANOG:84318	chr17	59923399		
NANOG:26245	chr17	59932901		
NANOG:45604	chr17	59933370		
NANOG:77567	chr17	60075916		
NANOG:47271	chr17	60089331		
NANOG:23890	chr17	60203447		
NANOG:3944	chr17	60205522		
NANOG:70400	chr17	60224533		
NANOG:80934	chr17	60263735		
NANOG:11123	chr17	60392487		
NANOG:54875	chr17	60405687		
NANOG:56940	chr17	60427064		
NANOG:9583	chr17	60433834		
NANOG:84273	chr17	60481308		
NANOG:63120	chr17	60483231		
NANOG:49809	chr17	60488412		
NANOG:55831	chr17	60489237		
NANOG:72042	chr17	60506147		
NANOG:73755	chr17	60512129		
NANOG:53982	chr17	60527301		
NANOG:62618	chr17	60550026		
NANOG:77866	chr17	60563941		
NANOG:28346	chr17	60610584		
NANOG:69785	chr17	60656006		
NANOG:54571	chr17	60716822		
NANOG:20654	chr17	60720653		
NANOG:56628	chr17	60836206		
NANOG:6543	chr17	60921954		
NANOG:2426	chr17	60942783		
NANOG:45509	chr17	60958217		
NANOG:72946	chr17	60965817		
NANOG:9267	chr17	60985435		
NANOG:50172	chr17	60986000		
NANOG:6283	chr17	60987756		
NANOG:280	chr17	60999619		
NANOG:86977	chr17	61018985		
NANOG:24825	chr17	61019981		
NANOG:84329	chr17	61020531		
NANOG:26994	chr17	61110177		
NANOG:6671	chr17	61123568		
NANOG:50515	chr17	61125155		
NANOG:56237	chr17	61138631		
NANOG:16669	chr17	61217049		
NANOG:10375	chr17	61329726		
NANOG:86331	chr17	61402668		
NANOG:63340	chr17	61500048		
NANOG:62272	chr17	61535447		
NANOG:7852	chr17	61537535		
NANOG:61727	chr17	61554464		
NANOG:59588	chr17	61618657		
NANOG:83124	chr17	61628525		
NANOG:12878	chr17	61636302		
NANOG:60248	chr17	61730152		
NANOG:29127	chr17	61731613		
NANOG:79697	chr17	61792522		
NANOG:20194	chr17	61800361		
NANOG:4525	chr17	61876736		
NANOG:79465	chr17	61888477		
NANOG:73605	chr17	61895750		
NANOG:35377	chr17	61897216		
NANOG:18749	chr17	61901029		
NANOG:31513	chr17	61901598		
NANOG:79053	chr17	61912082		
NANOG:79142	chr17	61920504		
NANOG:84080	chr17	61920956		
NANOG:42302	chr17	61937067		
NANOG:80306	chr17	61954096		
NANOG:39589	chr17	61967152		
NANOG:50771	chr17	61976637		
NANOG:7947	chr17	61991853		
NANOG:60461	chr17	61993949		
NANOG:62562	chr17	62004606		
NANOG:79917	chr17	62035363		
NANOG:65782	chr17	62082652		
NANOG:28966	chr17	62138899		
NANOG:65459	chr17	62142060		
NANOG:57849	chr17	62142537		
NANOG:18832	chr17	62149130		
NANOG:32668	chr17	62154745		
NANOG:5369	chr17	62157382		
NANOG:78683	chr17	62174830		
NANOG:86611	chr17	62180289		
NANOG:3773	chr17	62204683		
NANOG:53618	chr17	62230491		
NANOG:46295	chr17	62256333		
NANOG:34440	chr17	62257331		
NANOG:11697	chr17	62378790		
NANOG:63735	chr17	62576518		
NANOG:55833	chr17	62702873		
NANOG:51306	chr17	62707805		
NANOG:23455	chr17	62708452		
NANOG:63358	chr17	62720463		
NANOG:31124	chr17	62738397		
NANOG:41402	chr17	62761626		
NANOG:75878	chr17	62801430		
NANOG:60835	chr17	62803762		
NANOG:47742	chr17	62805438		
NANOG:68617	chr17	62865443		
NANOG:2217	chr17	62872360		
NANOG:20589	chr17	62892968		
NANOG:76936	chr17	62901770		
NANOG:9049	chr17	62917162		
NANOG:38924	chr17	62929078		
NANOG:64079	chr17	62938650		
NANOG:5085	chr17	62946712		
NANOG:13871	chr17	62955792		
NANOG:39764	chr17	63004866		
NANOG:35193	chr17	63029678		
NANOG:75188	chr17	63063041		
NANOG:59365	chr17	63076724		
NANOG:31566	chr17	63144435		
NANOG:35760	chr17	63160190		
NANOG:87757	chr17	63177369		
NANOG:80	chr17	63179030		
NANOG:39621	chr17	63183051		
NANOG:57525	chr17	63205783		
NANOG:36708	chr17	63227212		
NANOG:10629	chr17	63252926		
NANOG:87408	chr17	63253760		
NANOG:9358	chr17	63401581		
NANOG:67474	chr17	63690830		
NANOG:68470	chr17	63705220		
NANOG:36478	chr17	63707656		
NANOG:78803	chr17	63708604		
NANOG:49108	chr17	63713191		
NANOG:35460	chr17	63762929		
NANOG:17368	chr17	63798252		
NANOG:42113	chr17	63799963		
NANOG:26385	chr17	63801741		
NANOG:17381	chr17	63804149		
NANOG:78377	chr17	63886073		
NANOG:65300	chr17	63906834		
NANOG:66221	chr17	63921394		
NANOG:69519	chr17	63932195		
NANOG:80858	chr17	63944331		
NANOG:41857	chr17	63965648		
NANOG:55971	chr17	63974062		
NANOG:58462	chr17	63992381		
NANOG:46299	chr17	64020122		
NANOG:44465	chr17	64037010		
NANOG:69580	chr17	64121752		
NANOG:77570	chr17	64126974		
NANOG:65973	chr17	64154989		
NANOG:46429	chr17	64169196		
NANOG:38305	chr17	64169959		
NANOG:32268	chr17	64170425		
NANOG:59413	chr17	64239495		
NANOG:14776	chr17	64240179		
NANOG:52376	chr17	64241840		
NANOG:78381	chr17	64246059		
NANOG:5523	chr17	64257573		
NANOG:46362	chr17	64267284		
NANOG:71950	chr17	64282206		
NANOG:81514	chr17	64287414		
NANOG:21061	chr17	64301823		
NANOG:80537	chr17	64592834		
NANOG:34131	chr17	64721354		
NANOG:7824	chr17	64828745		
NANOG:5081	chr17	64830877		
NANOG:50266	chr17	64835424		
NANOG:30097	chr17	64866668		
NANOG:84384	chr17	64879566		
NANOG:61618	chr17	64922406		
NANOG:37651	chr17	64933933		
NANOG:21505	chr17	64937512		
NANOG:82054	chr17	64943964		
NANOG:4972	chr17	64956453		
NANOG:24585	chr17	64958079		
NANOG:32115	chr17	64958923		
NANOG:6451	chr17	64969371		
NANOG:77894	chr17	64974390		
NANOG:13004	chr17	64975133		
NANOG:84910	chr17	65009456		
NANOG:59653	chr17	65010014		
NANOG:60676	chr17	65014395		
NANOG:77213	chr17	65031168		
NANOG:6164	chr17	65041671		
NANOG:82175	chr17	65082168		
NANOG:47099	chr17	65115075		
NANOG:63294	chr17	65309977		
NANOG:77528	chr17	65378177		
NANOG:41878	chr17	65378646		
NANOG:64498	chr17	65382121		
NANOG:71645	chr17	65578125		
NANOG:46046	chr17	65675302		
NANOG:38745	chr17	65677271		
NANOG:50043	chr17	65716291		
NANOG:26306	chr17	65821146		
NANOG:74986	chr17	65865126		
NANOG:13148	chr17	65874309		
NANOG:74437	chr17	65957504		
NANOG:51297	chr17	66047447		
NANOG:76949	chr17	66130291		
NANOG:61016	chr17	66148164		
NANOG:19980	chr17	66191891		
NANOG:34952	chr17	66299967		
NANOG:11730	chr17	66377655		
NANOG:58039	chr17	66390452		
NANOG:37561	chr17	66414764		
NANOG:85438	chr17	66449742		
NANOG:14243	chr17	66495676		
NANOG:12262	chr17	66527675		
NANOG:29	chr17	66540695		
NANOG:81414	chr17	66542146		
NANOG:62452	chr17	66545384		
NANOG:35293	chr17	66588894		
NANOG:87136	chr17	66736043		
NANOG:4885	chr17	66794566		
NANOG:25327	chr17	66852021		
NANOG:64136	chr17	66932178		
NANOG:54904	chr17	66969435		
NANOG:33281	chr17	66971047		
NANOG:59654	chr17	66971723		
NANOG:4476	chr17	67030340		
NANOG:32611	chr17	67039874		
NANOG:61190	chr17	67047560		
NANOG:68759	chr17	67050222		
NANOG:79469	chr17	67332770		
NANOG:982	chr17	67336156		
NANOG:58402	chr17	67338770		
NANOG:1344	chr17	67538166		
NANOG:36227	chr17	67601630		
NANOG:15376	chr17	67613923		
NANOG:68763	chr17	67614908		
NANOG:85387	chr17	67620259		
NANOG:25513	chr17	67624024		
NANOG:80739	chr17	67625675		
NANOG:32797	chr17	67627866		
NANOG:68822	chr17	67629482		
NANOG:50705	chr17	67631107		
NANOG:13422	chr17	67631809		
NANOG:74822	chr17	67634232		
NANOG:15196	chr17	67658937		
NANOG:40246	chr17	67673392		
NANOG:46837	chr17	67681485		
NANOG:55034	chr17	67727067		
NANOG:18588	chr17	67728390		
NANOG:9495	chr17	67730543		
NANOG:48325	chr17	67742982		
NANOG:45229	chr17	67798204		
NANOG:37048	chr17	67889692		
NANOG:19317	chr17	67894717		
NANOG:37300	chr17	67915527		
NANOG:84315	chr17	67970689		
NANOG:8110	chr17	67984429		
NANOG:85322	chr17	68015280		
NANOG:70723	chr17	68048238		
NANOG:71171	chr17	68064883		
NANOG:43185	chr17	68084122		
NANOG:30014	chr17	68110834		
NANOG:59765	chr17	68124341		
NANOG:57505	chr17	68148324		
NANOG:78826	chr17	68189712		
NANOG:52668	chr17	68232174		
NANOG:52924	chr17	68250788		
NANOG:72731	chr17	68271966		
NANOG:48755	chr17	68408577		
NANOG:65122	chr17	68606877		
NANOG:5377	chr17	68639959		
NANOG:38097	chr17	68663324		
NANOG:47557	chr17	68664097		
NANOG:52534	chr17	68678238		
NANOG:61271	chr17	68700814		
NANOG:38354	chr17	68739965		
NANOG:21115	chr17	68761236		
NANOG:11793	chr17	68770403		
NANOG:37461	chr17	68813057		
NANOG:67067	chr17	68818005		
NANOG:9852	chr17	68818790		
NANOG:38750	chr17	68820347		
NANOG:20980	chr17	68820711		
NANOG:6352	chr17	68821450		
NANOG:65500	chr17	68831968		
NANOG:17555	chr17	68832524		
NANOG:20179	chr17	68850019		
NANOG:9592	chr17	68851258		
NANOG:20441	chr17	68867966		
NANOG:15644	chr17	68869216		
NANOG:85210	chr17	68869736		
NANOG:60529	chr17	68870614		
NANOG:56487	chr17	68877733		
NANOG:34330	chr17	69000585		
NANOG:73074	chr17	69001207		
NANOG:9407	chr17	69074744		
NANOG:41348	chr17	69077230		
NANOG:50217	chr17	69094760		
NANOG:9266	chr17	69121400		
NANOG:14052	chr17	69151323		
NANOG:13726	chr17	69161113		
NANOG:85959	chr17	69165397		
NANOG:2698	chr17	69194080		
NANOG:2534	chr17	69243822		
NANOG:33260	chr17	69261160		
NANOG:50993	chr17	69294164		
NANOG:48540	chr17	69323388		
NANOG:2674	chr17	69328914		
NANOG:16175	chr17	69335785		
NANOG:71157	chr17	69369476		
NANOG:41002	chr17	69409667		
NANOG:3555	chr17	69410794		
NANOG:30978	chr17	69464529		
NANOG:65925	chr17	69482316		
NANOG:40719	chr17	69516147		
NANOG:39743	chr17	69563393		
NANOG:69016	chr17	69593302		
NANOG:33104	chr17	69626481		
NANOG:50992	chr17	69641235		
NANOG:83146	chr17	69671336		
NANOG:71484	chr17	69711276		
NANOG:30574	chr17	69719014		
NANOG:47230	chr17	69747823		
NANOG:18128	chr17	69753334		
NANOG:80256	chr17	69768476		
NANOG:87876	chr17	69809052		
NANOG:58649	chr17	69833933		
NANOG:38291	chr17	69836833		
NANOG:82221	chr17	69843572		
NANOG:64328	chr17	69864497		
NANOG:21292	chr17	69938650		
NANOG:21867	chr17	69939973		
NANOG:65327	chr17	69950903		
NANOG:53391	chr17	69961966		
NANOG:4289	chr17	70066784		
NANOG:41751	chr17	70084337		
NANOG:83174	chr17	70092496		
NANOG:24264	chr17	70143263		
NANOG:73156	chr17	70179090		
NANOG:42859	chr17	70186532		
NANOG:80814	chr17	70223238		
NANOG:87860	chr17	70256216		
NANOG:29934	chr17	70268132		
NANOG:25752	chr17	70284075		
NANOG:66134	chr17	70291298		
NANOG:31622	chr17	70299284		
NANOG:48189	chr17	70370106		
NANOG:36238	chr17	70381120		
NANOG:11009	chr17	70417792		
NANOG:25594	chr17	70468630		
NANOG:61903	chr17	70490128		
NANOG:66471	chr17	70511032		
NANOG:16274	chr17	70520697		
NANOG:28742	chr17	70543088		
NANOG:31682	chr17	70552981		
NANOG:15290	chr17	70554660		
NANOG:53386	chr17	70595609		
NANOG:38776	chr17	70610183		
NANOG:51850	chr17	70639503		
NANOG:64955	chr17	70661524		
NANOG:21643	chr17	70662268		
NANOG:3415	chr17	70663149		
NANOG:52513	chr17	70713032		
NANOG:44345	chr17	70758877		
NANOG:1692	chr17	70796654		
NANOG:31191	chr17	70835729		
NANOG:82188	chr17	70838725		
NANOG:19369	chr17	70852429		
NANOG:6773	chr17	70853492		
NANOG:21780	chr17	70888631		
NANOG:23318	chr17	70900464		
NANOG:1381	chr17	70901706		
NANOG:69987	chr17	70920362		
NANOG:50916	chr17	70964245		
NANOG:49545	chr17	70965153		
NANOG:56030	chr17	71024125		
NANOG:81764	chr17	71024581		
NANOG:77579	chr17	71053007		
NANOG:43335	chr17	71057727		
NANOG:76972	chr17	71150964		
NANOG:52144	chr17	71174931		
NANOG:45539	chr17	71286997		
NANOG:35250	chr17	71292356		
NANOG:36969	chr17	71335361		
NANOG:41135	chr17	71338253		
NANOG:12954	chr17	71363248		
NANOG:65097	chr17	71412793		
NANOG:76035	chr17	71448811		
NANOG:9213	chr17	71467237		
NANOG:33211	chr17	71487243		
NANOG:7342	chr17	71491669		
NANOG:57732	chr17	71537287		
NANOG:5877	chr17	71613954		
NANOG:1848	chr17	71628732		
NANOG:54830	chr17	71629783		
NANOG:11254	chr17	71640513		
NANOG:16949	chr17	71641462		
NANOG:12229	chr17	71643125		
NANOG:8844	chr17	71644587		
NANOG:43410	chr17	71646344		
NANOG:87577	chr17	71647672		
NANOG:40663	chr17	71699595		
NANOG:45784	chr17	71701440		
NANOG:35020	chr17	71721378		
NANOG:68671	chr17	71734519		
NANOG:13352	chr17	71772674		
NANOG:44527	chr17	71806911		
NANOG:68912	chr17	71861970		
NANOG:87220	chr17	71862574		
NANOG:9488	chr17	71875491		
NANOG:87487	chr17	71890796		
NANOG:70570	chr17	71893624		
NANOG:54134	chr17	71897138		
NANOG:33785	chr17	71949596		
NANOG:9980	chr17	71952618		
NANOG:64614	chr17	71960958		
NANOG:55809	chr17	71966450		
NANOG:80892	chr17	71973823		
NANOG:85845	chr17	71992561		
NANOG:55093	chr17	72030907		
NANOG:19258	chr17	72065422		
NANOG:72583	chr17	72077405		
NANOG:36988	chr17	72120986		
NANOG:13193	chr17	72137990		
NANOG:37293	chr17	72178877		
NANOG:74276	chr17	72205627		
NANOG:13806	chr17	72215867		
NANOG:53651	chr17	72217112		
NANOG:47906	chr17	72234208		
NANOG:13794	chr17	72245363		
NANOG:61395	chr17	72270462		
NANOG:9836	chr17	72312418		
NANOG:33495	chr17	72347617		
NANOG:54472	chr17	72349311		
NANOG:53722	chr17	72349867		
NANOG:84113	chr17	72393375		
NANOG:55352	chr17	72417140		
NANOG:40818	chr17	72417792		
NANOG:50034	chr17	72448073		
NANOG:85265	chr17	72450721		
NANOG:8705	chr17	72476824		
NANOG:3010	chr17	72503241		
NANOG:86649	chr17	72510047		
NANOG:68466	chr17	72527773		
NANOG:56858	chr17	72530810		
NANOG:48117	chr17	72564153		
NANOG:36479	chr17	72574653		
NANOG:51967	chr17	72596416		
NANOG:55043	chr17	72609580		
NANOG:50582	chr17	72612808		
NANOG:3207	chr17	72614705		
NANOG:39554	chr17	72617875		
NANOG:26314	chr17	72649230		
NANOG:31117	chr17	72655827		
NANOG:59793	chr17	72669944		
NANOG:69825	chr17	72742650		
NANOG:48866	chr17	72796645		
NANOG:34817	chr17	72823816		
NANOG:73835	chr17	72824956		
NANOG:79990	chr17	72880217		
NANOG:61697	chr17	72880870		
NANOG:77445	chr17	72882223		
NANOG:33725	chr17	72899558		
NANOG:26174	chr17	72937896		
NANOG:28711	chr17	72959096		
NANOG:39551	chr17	72959686		
NANOG:21871	chr17	72960818		
NANOG:83484	chr17	72974138		
NANOG:73114	chr17	72978868		
NANOG:86077	chr17	72987335		
NANOG:67851	chr17	73002840		
NANOG:19423	chr17	73016276		
NANOG:86808	chr17	73048701		
NANOG:16517	chr17	73050494		
NANOG:71311	chr17	73054458		
NANOG:67537	chr17	73209481		
NANOG:11630	chr17	73217444		
NANOG:32910	chr17	73224488		
NANOG:42101	chr17	73229711		
NANOG:73512	chr17	73244179		
NANOG:53792	chr17	73249003		
NANOG:61992	chr17	73293888		
NANOG:35798	chr17	73294794		
NANOG:78674	chr17	73327390		
NANOG:81642	chr17	73342336		
NANOG:85755	chr17	73375072		
NANOG:86078	chr17	73391912		
NANOG:74515	chr17	73427180		
NANOG:2435	chr17	73432584		
NANOG:17713	chr17	73441719		
NANOG:16974	chr17	73442900		
NANOG:88242	chr17	73450519		
NANOG:42813	chr17	73456625		
NANOG:31909	chr17	73465894		
NANOG:33458	chr17	73468102		
NANOG:33196	chr17	73482304		
NANOG:78346	chr17	73684395		
NANOG:68777	chr17	73694723		
NANOG:65398	chr17	73706792		
NANOG:73427	chr17	73721927		
NANOG:62591	chr17	73727662		
NANOG:55872	chr17	73758753		
NANOG:86058	chr17	73776047		
NANOG:13308	chr17	73776731		
NANOG:34743	chr17	73797674		
NANOG:38514	chr17	73822219		
NANOG:77966	chr17	73823619		
NANOG:56417	chr17	73859530		
NANOG:24416	chr17	73860829		
NANOG:6550	chr17	73864145		
NANOG:25375	chr17	73868581		
NANOG:82838	chr17	73870600		
NANOG:51571	chr17	73872309		
NANOG:11491	chr17	73873474		
NANOG:57578	chr17	73877920		
NANOG:11364	chr17	73882373		
NANOG:39882	chr17	73889665		
NANOG:85740	chr17	74105120		
NANOG:38731	chr17	74118982		
NANOG:72324	chr17	74182573		
NANOG:84530	chr17	74224724		
NANOG:31808	chr17	74231180		
NANOG:82489	chr17	74232448		
NANOG:69396	chr17	74448627		
NANOG:50719	chr17	74494623		
NANOG:2737	chr17	74700779		
NANOG:71137	chr17	74720389		
NANOG:77965	chr17	74908941		
NANOG:64408	chr17	75024166		
NANOG:79491	chr17	75039955		
NANOG:38613	chr17	75365065		
NANOG:43426	chr17	75365587		
NANOG:77680	chr17	75367177		
NANOG:68391	chr17	75381502		
NANOG:73005	chr17	75385704		
NANOG:26238	chr17	75389032		
NANOG:33105	chr17	75393085		
NANOG:47494	chr17	75403130		
NANOG:65770	chr17	75421431		
NANOG:28714	chr17	75424652		
NANOG:87344	chr17	75504703		
NANOG:65271	chr17	75521401		
NANOG:612	chr17	75538478		
NANOG:85787	chr17	75597039		
NANOG:71340	chr17	75625271		
NANOG:59119	chr17	75654333		
NANOG:74373	chr17	75701830		
NANOG:44485	chr17	75712844		
NANOG:71041	chr17	75735626		
NANOG:5479	chr17	75742802		
NANOG:20474	chr17	75744249		
NANOG:88243	chr17	75748334		
NANOG:13893	chr17	75749175		
NANOG:63091	chr17	75786888		
NANOG:12182	chr17	75813852		
NANOG:83267	chr17	75845871		
NANOG:15475	chr17	75850017		
NANOG:20257	chr17	75858787		
NANOG:70619	chr17	75866197		
NANOG:74622	chr17	75873165		
NANOG:63725	chr17	76133274		
NANOG:46982	chr17	76153977		
NANOG:48207	chr17	76163953		
NANOG:76114	chr17	76191917		
NANOG:21163	chr17	76234946		
NANOG:78049	chr17	76249096		
NANOG:85813	chr17	76253604		
NANOG:63230	chr17	76295176		
NANOG:24064	chr17	76365861		
NANOG:64278	chr17	76395036		
NANOG:1256	chr17	76416235		
NANOG:13487	chr17	76421793		
NANOG:61405	chr17	76448209		
NANOG:27188	chr17	76462048		
NANOG:40375	chr17	76515331		
NANOG:81661	chr17	76516439		
NANOG:57859	chr17	76573291		
NANOG:74870	chr17	76577601		
NANOG:47158	chr17	76708271		
NANOG:27034	chr17	76827522		
NANOG:66387	chr17	76841970		
NANOG:49064	chr17	76928371		
NANOG:68079	chr17	76953836		
NANOG:26697	chr17	76982514		
NANOG:20284	chr17	76983644		
NANOG:10292	chr17	76985865		
NANOG:41864	chr17	76986490		
NANOG:74088	chr17	76987098		
NANOG:73960	chr17	76988703		
NANOG:76272	chr17	76997684		
NANOG:72257	chr17	77066086		
NANOG:27165	chr17	77071518		
NANOG:34910	chr17	77095792		
NANOG:16491	chr17	77244144		
NANOG:34760	chr17	77261258		
NANOG:23269	chr17	77280779		
NANOG:80373	chr17	77288170		
NANOG:68345	chr17	77476189		
NANOG:46822	chr17	77478931		
NANOG:21918	chr17	77574422		
NANOG:15111	chr17	77603073		
NANOG:67519	chr17	77650021		
NANOG:32934	chr17	77654532		
NANOG:29023	chr17	77725785		
NANOG:78766	chr17	77726685		
NANOG:66449	chr17	77764022		
NANOG:68801	chr17	77830090		
NANOG:32010	chr17	77843945		
NANOG:51338	chr17	77884621		
NANOG:37954	chr17	77888064		
NANOG:26155	chr17	77919257		
NANOG:84815	chr17	78007499		
NANOG:52712	chr17	78009871		
NANOG:33705	chr17	78045747		
NANOG:65607	chr17	78048408		
NANOG:26065	chr17	78070752		
NANOG:64778	chr17	78087726		
NANOG:31859	chr17	78199645		
NANOG:70101	chr17	78219859		
NANOG:64389	chr17	78249957		
NANOG:78419	chr17	78296438		
NANOG:73668	chr17	78305688		
NANOG:49385	chr17	78306221		
NANOG:71806	chr17	78325482		
NANOG:64994	chr17	78333351		
NANOG:7727	chr17	78371922		
NANOG:57299	chr17	78391792		
NANOG:69911	chr18	63484		
NANOG:523	chr18	98220		
NANOG:53104	chr18	148319		
NANOG:20315	chr18	200946		
NANOG:30833	chr18	258025		
NANOG:59024	chr18	295048		
NANOG:58839	chr18	302653		
NANOG:59394	chr18	312736		
NANOG:55266	chr18	367289		
NANOG:88348	chr18	410830		
NANOG:54580	chr18	465312		
NANOG:67893	chr18	505424		
NANOG:62185	chr18	532927		
NANOG:13701	chr18	562656		
NANOG:2772	chr18	565101		
NANOG:64918	chr18	587131		
NANOG:12745	chr18	624680		
NANOG:86366	chr18	625409		
NANOG:32365	chr18	648397		
NANOG:35582	chr18	676484		
NANOG:32693	chr18	803284		
NANOG:9801	chr18	820452		
NANOG:25045	chr18	822377		
NANOG:327	chr18	829589		
NANOG:41362	chr18	893852		
NANOG:65329	chr18	894872		
NANOG:86399	chr18	895800		
NANOG:25420	chr18	896688		
NANOG:83611	chr18	913401		
NANOG:17142	chr18	966436		
NANOG:26990	chr18	975706		
NANOG:58051	chr18	989107		
NANOG:15879	chr18	1005404		
NANOG:70832	chr18	1007860		
NANOG:17644	chr18	1015394		
NANOG:52077	chr18	1035957		
NANOG:51569	chr18	1079752		
NANOG:1102	chr18	1080997		
NANOG:24733	chr18	1082503		
NANOG:49020	chr18	1111068		
NANOG:5049	chr18	1198737		
NANOG:21686	chr18	1199950		
NANOG:41650	chr18	1227513		
NANOG:30004	chr18	1287472		
NANOG:74456	chr18	1505294		
NANOG:32250	chr18	1511819		
NANOG:33555	chr18	1513283		
NANOG:52904	chr18	1851596		
NANOG:81377	chr18	1883939		
NANOG:47255	chr18	1921074		
NANOG:56193	chr18	1955747		
NANOG:10404	chr18	1959390		
NANOG:13716	chr18	1966022		
NANOG:52611	chr18	1991539		
NANOG:86324	chr18	2072797		
NANOG:33224	chr18	2082094		
NANOG:25293	chr18	2163737		
NANOG:58106	chr18	2229063		
NANOG:80912	chr18	2234853		
NANOG:11763	chr18	2235637		
NANOG:43216	chr18	2237770		
