chr	H1_chromhmm	H1_CIS	cell_type	chr_1	pos1_1	pos2_1	element_lab	elem_type	elem_id	len	strand	main_lab	main_type	main_elem	main_id	flank_side	ltr_loc
chr22	ReprPCWk	cont_ReprPC_Biv	h1	chr22	32502753	32503187	LTR7Y:4883	LTR7Y	4883	2864	+	flanked:LTR7Y_HERVH-int:1819	flanked	LTR7Y_HERVH-int	1819	NA	5prime
chr22	ReprPCWk	cont_ReprPC_Biv	h1	chr22	32503187	32506175	HERVH-int:4884	HERVH-int	4884	18990	+	flanked:LTR7Y_HERVH-int:1819	flanked	LTR7Y_HERVH-int	1819	NA	NA
chr22	ReprPCWk	cont_ReprPC_Biv	h1	chr22	32506169	32506317	HERVH-int:4885	HERVH-int	4885	866	+	flanked:LTR7Y_HERVH-int:1819	flanked	LTR7Y_HERVH-int	1819	NA	NA
chr22	ReprPCWk	cont_ReprPC_Biv	h1	chr22	32506307	32506810	HERVH-int:4886	HERVH-int	4886	3291	+	flanked:LTR7Y_HERVH-int:1819	flanked	LTR7Y_HERVH-int	1819	NA	NA
chr22	ReprPCWk	cont_ReprPC_Biv	h1	chr22	32506812	32507474	HERVH-int:4887	HERVH-int	4887	4161	+	flanked:LTR7Y_HERVH-int:1819	flanked	LTR7Y_HERVH-int	1819	NA	NA
chr22	ReprPCWk	cont_ReprPC_Biv	h1	chr22	32507475	32507694	HERVH-int:4888	HERVH-int	4888	1356	+	flanked:LTR7Y_HERVH-int:1819	flanked	LTR7Y_HERVH-int	1819	NA	NA
chr22	ReprPCWk	cont_ReprPC_Biv	h1	chr22	32507692	32508070	HERVH-int:4889	HERVH-int	4889	2397	+	flanked:LTR7Y_HERVH-int:1819	flanked	LTR7Y_HERVH-int	1819	NA	NA
chr22	ReprPCWk	cont_ReprPC_Biv	h1	chr22	32508070	32508503	LTR7Y:4890	LTR7Y	4890	2702	+	flanked:LTR7Y_HERVH-int:1819	flanked	LTR7Y_HERVH-int	1819	NA	3prime
chr22	EnhWk	cont_EnhA_EnhWk	h1	chr22	33834285	33834682	LTR7:4891	LTR7	4891	2794	+	solo:LTR7:625	solo	LTR7	625	NA	NA
chr22	TxWk	cont_TxWk_EnhWk	h1	chr22	34834607	34835022	LTR7:4892	LTR7	4892	2674	+	flanked:LTR7_HERVH-int:1820	flanked	LTR7_HERVH-int	1820	NA	5prime
chr22	TxWk	cont_TxWk_EnhWk	h1	chr22	34835024	34835492	HERVH-int:4893	HERVH-int	4893	3099	+	flanked:LTR7_HERVH-int:1820	flanked	LTR7_HERVH-int	1820	NA	NA
chr22	TxWk	cont_TxWk_EnhWk	h1	chr22	34835550	34837731	HERVH-int:4894	HERVH-int	4894	14938	+	flanked:LTR7_HERVH-int:1820	flanked	LTR7_HERVH-int	1820	NA	NA
chr22	TxWk	cont_TxWk_EnhWk	h1	chr22	34837710	34837860	HERVH-int:4895	HERVH-int	4895	1001	+	flanked:LTR7_HERVH-int:1820	flanked	LTR7_HERVH-int	1820	NA	NA
chr22	TxWk	cont_TxWk_EnhWk	h1	chr22	34837850	34838355	HERVH-int:4896	HERVH-int	4896	3306	+	flanked:LTR7_HERVH-int:1820	flanked	LTR7_HERVH-int	1820	NA	NA
chr22	TxWk	cont_TxWk_EnhWk	h1	chr22	34838357	34839018	HERVH-int:4897	HERVH-int	4897	4734	+	flanked:LTR7_HERVH-int:1820	flanked	LTR7_HERVH-int	1820	NA	NA
chr22	TxWk	cont_TxWk_EnhWk	h1	chr22	34839019	34839234	HERVH-int:4898	HERVH-int	4898	1421	+	flanked:LTR7_HERVH-int:1820	flanked	LTR7_HERVH-int	1820	NA	NA
chr22	TxWk	cont_TxWk_EnhWk	h1	chr22	34839232	34839608	HERVH-int:4899	HERVH-int	4899	2389	+	flanked:LTR7_HERVH-int:1820	flanked	LTR7_HERVH-int	1820	NA	NA
chr22	TxWk	cont_TxWk_EnhWk	h1	chr22	34839608	34840024	LTR7:4900	LTR7	4900	2679	+	flanked:LTR7_HERVH-int:1820	flanked	LTR7_HERVH-int	1820	NA	3prime
chr22	EnhA2	cont_Tss_EnhG	h1	chr22	34839608	34840024	LTR7:4900	LTR7	4900	2679	+	flanked:LTR7_HERVH-int:1820	flanked	LTR7_HERVH-int	1820	NA	3prime
chr22	EnhA1	cont_Tss_EnhG	h1	chr22	34840712	34841164	LTR7:4901	LTR7	4901	3271	-	solo:LTR7:626	solo	LTR7	626	NA	NA
chr22	EnhA2	cont_EnhA	h1	chr22	34840712	34841164	LTR7:4901	LTR7	4901	3271	-	solo:LTR7:626	solo	LTR7	626	NA	NA
chr22	EnhWk	cont_Low_EnhWk	h1	chr22	35227630	35228005	LTR7:4902	LTR7	4902	2430	+	solo:LTR7:627	solo	LTR7	627	NA	NA
chr22	TxWk	cont_TxWk_EnhWk	h1	chr22	35227630	35228005	LTR7:4902	LTR7	4902	2430	+	solo:LTR7:627	solo	LTR7	627	NA	NA
chr22	ReprPCWk	cont_TxWk_Enh	h1	chr22	37003112	37003152	LTR7B:4903	LTR7B	4903	314	+	solo:LTR7B:628	solo	LTR7B	628	NA	NA
chr22	TssFlnk	cont_Tss_Enh	h1	chr22	38396538	38396797	LTR7Y:4904	LTR7Y	4904	2105	-	solo:LTR7Y_LTR7A:630	solo	LTR7Y_LTR7A	630	NA	NA
chr22	TssA	cont_Tss_Enh	h1	chr22	38396538	38396797	LTR7Y:4904	LTR7Y	4904	2105	-	solo:LTR7Y_LTR7A:630	solo	LTR7Y_LTR7A	630	NA	NA
chr22	TssFlnkU	cont_Tss_Enh	h1	chr22	38396538	38396797	LTR7Y:4904	LTR7Y	4904	2105	-	solo:LTR7Y_LTR7A:630	solo	LTR7Y_LTR7A	630	NA	NA
chr22	TssFlnkU	cont_Tss_Enh	h1	chr22	38396810	38396862	LTR7A:4905	LTR7A	4905	427	-	solo:LTR7Y_LTR7A:630	solo	LTR7Y_LTR7A	630	NA	NA
chr22	TssFlnkU	cont_Tss_Enh	h1	chr22	38396857	38396890	LTR7A:4906	LTR7A	4906	271	-	solo:LTR7Y_LTR7A:630	solo	LTR7Y_LTR7A	630	NA	NA
chr22	Het	cont_Het_Rpts	h1	chr22	39056261	39056684	LTR7B:4908	LTR7B	4908	2775	-	flanked:LTR7C_LTR7B_LTR7_HERVH-int:1821	flanked	LTR7C_LTR7B_LTR7_HERVH-int	1821	NA	3prime
chr22	TxWk	cont_TxWk_Enh	h1	chr22	39075712	39076181	LTR7C:4917	LTR7C	4917	3709	-	flanked:LTR7C_LTR7B_LTR7_HERVH-int:1821	flanked	LTR7C_LTR7B_LTR7_HERVH-int	1821	NA	5prime
chr22	EnhWk	cont_TxWk_EnhWk	h1	chr22	39130377	39130739	LTR7C:4918	LTR7C	4918	2136	+	solo:LTR7C:632	solo	LTR7C	632	NA	NA
chr22	ReprPCWk	cont_TxWk_Enh	h1	chr22	42564984	42565062	LTR7B:4919	LTR7B	4919	500	-	solo:LTR7B:633	solo	LTR7B	633	NA	NA
chr22	EnhA1	cont_TxWk_EnhWk	h1	chr22	44108470	44108911	LTR7Y:4921	LTR7Y	4921	3829	-	solo:LTR7Y:635	solo	LTR7Y	635	NA	NA
chr22	EnhWk	cont_TxWk_EnhWk	h1	chr22	44108470	44108911	LTR7Y:4921	LTR7Y	4921	3829	-	solo:LTR7Y:635	solo	LTR7Y	635	NA	NA
chr22	TxWk	cont_TxWk_Enh	h1	chr22	45130435	45130663	LTR7B:4922	LTR7B	4922	2297	+	solo:LTR7B:636	solo	LTR7B	636	NA	NA
chr22	TxWk	cont_TxWk_Enh	h1	chr22	45130873	45131006	LTR7B:4923	LTR7B	4923	2297	+	solo:LTR7B:636	solo	LTR7B	636	NA	NA
chr22	EnhWk	cont_Tss_EnhWk	h1	chr22	45162109	45162544	LTR7Y:4924	LTR7Y	4924	2732	+	solo:LTR7Y:637	solo	LTR7Y	637	NA	NA
chr22	TssFlnk	cont_Tss_noEnh	h1	chr22	45162109	45162544	LTR7Y:4924	LTR7Y	4924	2732	+	solo:LTR7Y:637	solo	LTR7Y	637	NA	NA
chr2	ZNF-Rpts	cont_Het_Rpts	h1	chr2	4389834	4390175	LTR7:3810	LTR7	3810	1795	-	solo:LTR7:646	solo	LTR7	646	NA	NA
chr2	EnhA1	cont_EnhA	h1	chr2	7872705	7873156	LTR7:3820	LTR7	3820	3587	-	flanked:LTR7_HERVH-int:1707	flanked	LTR7_HERVH-int	1707	NA	3prime
chr2	TxWk	cont_EnhA	h1	chr2	7872705	7873156	LTR7:3820	LTR7	3820	3587	-	flanked:LTR7_HERVH-int:1707	flanked	LTR7_HERVH-int	1707	NA	3prime
chr2	TxWk	cont_EnhA	h1	chr2	7873156	7873531	HERVH-int:3821	HERVH-int	3821	2678	-	flanked:LTR7_HERVH-int:1707	flanked	LTR7_HERVH-int	1707	NA	NA
chr2	TxWk	cont_EnhA	h1	chr2	7873529	7873747	HERVH-int:3822	HERVH-int	3822	1334	-	flanked:LTR7_HERVH-int:1707	flanked	LTR7_HERVH-int	1707	NA	NA
chr2	TxWk	cont_EnhA	h1	chr2	7873770	7874391	HERVH-int:3823	HERVH-int	3823	4134	-	flanked:LTR7_HERVH-int:1707	flanked	LTR7_HERVH-int	1707	NA	NA
chr2	TxWk	cont_EnhA	h1	chr2	7874393	7874880	HERVH-int:3824	HERVH-int	3824	3148	-	flanked:LTR7_HERVH-int:1707	flanked	LTR7_HERVH-int	1707	NA	NA
chr2	EnhA2	cont_Tx_EnhG1	h1	chr2	7874393	7874880	HERVH-int:3824	HERVH-int	3824	3148	-	flanked:LTR7_HERVH-int:1707	flanked	LTR7_HERVH-int	1707	NA	NA
chr2	EnhA2	cont_Tx_EnhG1	h1	chr2	7874870	7875020	HERVH-int:3825	HERVH-int	3825	980	-	flanked:LTR7_HERVH-int:1707	flanked	LTR7_HERVH-int	1707	NA	NA
chr2	EnhA2	cont_Tx_EnhG1	h1	chr2	7875014	7878438	HERVH-int:3826	HERVH-int	3826	17050	-	flanked:LTR7_HERVH-int:1707	flanked	LTR7_HERVH-int	1707	NA	NA
chr2	ZNF-Rpts	cont_Tx_EnhG1	h1	chr2	7875014	7878438	HERVH-int:3826	HERVH-int	3826	17050	-	flanked:LTR7_HERVH-int:1707	flanked	LTR7_HERVH-int	1707	NA	NA
chr2	TxWk	cont_Tx_EnhG2	h1	chr2	7875014	7878438	HERVH-int:3826	HERVH-int	3826	17050	-	flanked:LTR7_HERVH-int:1707	flanked	LTR7_HERVH-int	1707	NA	NA
chr2	TssFlnkU	cont_Low_TssBiv	h1	chr2	7875014	7878438	HERVH-int:3826	HERVH-int	3826	17050	-	flanked:LTR7_HERVH-int:1707	flanked	LTR7_HERVH-int	1707	NA	NA
chr2	TssFlnk	cont_Tss_noEnh	h1	chr2	7875014	7878438	HERVH-int:3826	HERVH-int	3826	17050	-	flanked:LTR7_HERVH-int:1707	flanked	LTR7_HERVH-int	1707	NA	NA
chr2	TssA	cont_Tss_noEnh	h1	chr2	7875014	7878438	HERVH-int:3826	HERVH-int	3826	17050	-	flanked:LTR7_HERVH-int:1707	flanked	LTR7_HERVH-int	1707	NA	NA
chr2	TxWk	cont_Tss_noEnh	h1	chr2	7875014	7878438	HERVH-int:3826	HERVH-int	3826	17050	-	flanked:LTR7_HERVH-int:1707	flanked	LTR7_HERVH-int	1707	NA	NA
chr2	TxWk	cont_Tss_noEnh	h1	chr2	7878440	7878891	LTR7:3827	LTR7	3827	3475	-	flanked:LTR7_HERVH-int:1707	flanked	LTR7_HERVH-int	1707	NA	5prime
chr2	TssFlnk	cont_Tss_noEnh	h1	chr2	7878440	7878891	LTR7:3827	LTR7	3827	3475	-	flanked:LTR7_HERVH-int:1707	flanked	LTR7_HERVH-int	1707	NA	5prime
chr2	TssFlnkU	cont_Tss_noEnh	h1	chr2	7878440	7878891	LTR7:3827	LTR7	3827	3475	-	flanked:LTR7_HERVH-int:1707	flanked	LTR7_HERVH-int	1707	NA	5prime
chr2	TxWk	cont_Tx_EnhG1	h1	chr2	9476483	9476913	LTR7C:3828	LTR7C	3828	2764	-	solo:LTR7C:676	solo	LTR7C	676	NA	NA
chr2	Het	cont_Het_Rpts_strong	h1	chr2	13163758	13164218	LTR7B:3844	LTR7B	3844	3652	-	flanked:LTR7B_HERVH-int:1710	flanked	LTR7B_HERVH-int	1710	NA	3prime
chr2	Het	cont_Het_Rpts_strong	h1	chr2	13164218	13164597	HERVH-int:3845	HERVH-int	3845	2362	-	flanked:LTR7B_HERVH-int:1710	flanked	LTR7B_HERVH-int	1710	NA	NA
chr2	Het	cont_Het_Rpts_strong	h1	chr2	13164595	13164814	HERVH-int:3846	HERVH-int	3846	1391	-	flanked:LTR7B_HERVH-int:1710	flanked	LTR7B_HERVH-int	1710	NA	NA
chr2	Het	cont_Het_Rpts_strong	h1	chr2	13164852	13165208	HERVH-int:3847	HERVH-int	3847	2326	-	flanked:LTR7B_HERVH-int:1710	flanked	LTR7B_HERVH-int	1710	NA	NA
chr2	Het	cont_Het_Rpts_strong	h1	chr2	13165257	13165447	HERVH-int:3848	HERVH-int	3848	1138	-	flanked:LTR7B_HERVH-int:1710	flanked	LTR7B_HERVH-int	1710	NA	NA
chr2	Het	cont_Het_Rpts_strong	h1	chr2	13165445	13165684	HERVH-int:3849	HERVH-int	3849	1685	-	flanked:LTR7B_HERVH-int:1710	flanked	LTR7B_HERVH-int	1710	NA	NA
chr2	Het	cont_Het_Rpts_strong	h1	chr2	13165686	13166187	HERVH-int:3850	HERVH-int	3850	3239	-	flanked:LTR7B_HERVH-int:1710	flanked	LTR7B_HERVH-int	1710	NA	NA
chr2	Het	cont_Het_Rpts_strong	h1	chr2	13166177	13166327	HERVH-int:3851	HERVH-int	3851	947	-	flanked:LTR7B_HERVH-int:1710	flanked	LTR7B_HERVH-int	1710	NA	NA
chr2	Het	cont_Het_Rpts_strong	h1	chr2	13166321	13169261	HERVH-int:3852	HERVH-int	3852	15647	-	flanked:LTR7B_HERVH-int:1710	flanked	LTR7B_HERVH-int	1710	NA	NA
chr2	Het	cont_Het_Rpts_strong	h1	chr2	13169263	13169724	LTR7B:3853	LTR7B	3853	3551	-	flanked:LTR7B_HERVH-int:1710	flanked	LTR7B_HERVH-int	1710	NA	5prime
chr2	EnhWk	cont_Low_EnhWk	h1	chr2	22970192	22970590	LTR7:3870	LTR7	3870	2668	-	solo:LTR7:620	solo	LTR7	620	NA	NA
chr2	EnhA1	cont_Low_EnhWk	h1	chr2	22970192	22970590	LTR7:3870	LTR7	3870	2668	-	solo:LTR7:620	solo	LTR7	620	NA	NA
chr2	TxWk	cont_TxWk_Enh	h1	chr2	24784986	24785398	LTR7C:3871	LTR7C	3871	2127	+	solo:LTR7C:638	solo	LTR7C	638	NA	NA
chr2	Tx	cont_Tx_EnhG1	h1	chr2	27215914	27216376	LTR7B:3872	LTR7B	3872	3850	-	solo:LTR7B:639	solo	LTR7B	639	NA	NA
chr2	TxWk	cont_Low_TssBiv	h1	chr2	34736772	34737161	LTR7B:3890	LTR7B	3890	2749	+	solo:LTR7B:643	solo	LTR7B	643	NA	NA
chr2	TxWk	cont_Het_Rpts	h1	chr2	35436927	35437324	LTR7:3907	LTR7	3907	2526	-	flanked:LTR7_HERVH-int:1716	flanked	LTR7_HERVH-int	1716	NA	3prime
chr2	TxWk	cont_Het_Rpts	h1	chr2	35437324	35437700	HERVH-int:3908	HERVH-int	3908	2292	-	flanked:LTR7_HERVH-int:1716	flanked	LTR7_HERVH-int	1716	NA	NA
chr2	TxWk	cont_Het_Rpts	h1	chr2	35437700	35437937	HERVH-int:3909	HERVH-int	3909	1369	-	flanked:LTR7_HERVH-int:1716	flanked	LTR7_HERVH-int	1716	NA	NA
chr2	TxWk	cont_Het_Rpts	h1	chr2	35437917	35438579	HERVH-int:3910	HERVH-int	3910	4355	-	flanked:LTR7_HERVH-int:1716	flanked	LTR7_HERVH-int	1716	NA	NA
chr2	TxWk	cont_Het_Rpts	h1	chr2	35438581	35439434	HERVH-int:3911	HERVH-int	3911	6122	-	flanked:LTR7_HERVH-int:1716	flanked	LTR7_HERVH-int	1716	NA	NA
chr2	TxWk	cont_Het_Rpts	h1	chr2	35439428	35442183	HERVH-int:3912	HERVH-int	3912	14854	-	flanked:LTR7_HERVH-int:1716	flanked	LTR7_HERVH-int	1716	NA	NA
chr2	EnhA2	cont_Low_TssBiv	h1	chr2	35439428	35442183	HERVH-int:3912	HERVH-int	3912	14854	-	flanked:LTR7_HERVH-int:1716	flanked	LTR7_HERVH-int	1716	NA	NA
chr2	EnhA2	cont_Low_TssBiv	h1	chr2	35442185	35442587	LTR7:3913	LTR7	3913	2675	-	flanked:LTR7_HERVH-int:1716	flanked	LTR7_HERVH-int	1716	NA	5prime
chr2	EnhA2	cont_Tx_EnhG2	h1	chr2	37205223	37205635	LTR7:3930	LTR7	3930	2664	+	solo:LTR7:644	solo	LTR7	644	NA	NA
chr2	EnhWk	cont_Low_TssBiv	h1	chr2	38017751	38018196	LTR7:3938	LTR7	3938	2745	-	solo:LTR7:645	solo	LTR7	645	NA	NA
chr2	EnhWk	cont_ReprPC_Biv	h1	chr2	38080801	38081201	LTR7:3939	LTR7	3939	2715	-	flanked:LTR7_HERVH-int:1719	flanked	LTR7_HERVH-int	1719	NA	3prime
chr2	ReprPCWk	cont_Low_TssBiv	h1	chr2	38086114	38086512	LTR7:3946	LTR7	3946	2679	-	flanked:LTR7_HERVH-int:1719	flanked	LTR7_HERVH-int	1719	NA	5prime
chr2	Het	cont_Tx_EnhG2	h1	chr2	47583173	47591063	HERVH-int:3967	HERVH-int	3967	37663	-	flanked:LTR7B_HERVH-int:1723	flanked	LTR7B_HERVH-int	1723	NA	NA
chr2	ZNF-Rpts	cont_TxWk_EnhWk	h1	chr2	47583173	47591063	HERVH-int:3967	HERVH-int	3967	37663	-	flanked:LTR7B_HERVH-int:1723	flanked	LTR7B_HERVH-int	1723	NA	NA
chr2	ZNF-Rpts	cont_TxWk_EnhWk	h1	chr2	47591063	47591646	LTR7B:3968	LTR7B	3968	2861	-	flanked:LTR7B_HERVH-int:1723	flanked	LTR7B_HERVH-int	1723	NA	5prime
chr2	TxWk	cont_TxWk_EnhWk	h1	chr2	47688008	47688346	LTR7:3969	LTR7	3969	1979	+	solo:LTR7:647	solo	LTR7	647	NA	NA
chr2	EnhA1	cont_EnhA	h1	chr2	47698280	47698679	LTR7:3970	LTR7	3970	2698	-	solo:LTR7:648	solo	LTR7	648	NA	NA
chr2	Het	cont_Het_Rpts	h1	chr2	49277626	49277988	LTR7:3971	LTR7	3971	2051	+	solo:LTR7:649	solo	LTR7	649	NA	NA
chr2	EnhA1	cont_EnhA	h1	chr2	51263032	51263398	LTR7:3972	LTR7	3972	2176	-	solo:LTR7:650	solo	LTR7	650	NA	NA
chr2	EnhA2	cont_Low_EnhWk	h1	chr2	52337660	52338058	LTR7:3978	LTR7	3978	2658	+	solo:LTR7:652	solo	LTR7	652	NA	NA
chr2	TxWk	cont_Tx_EnhG1	h1	chr2	53973338	53973802	LTR7B:3979	LTR7B	3979	3760	+	solo:LTR7B:653	solo	LTR7B	653	NA	NA
chr2	Het	cont_Het_Rpts	h1	chr2	57225248	57225700	LTR7B:3994	LTR7B	3994	2690	-	solo:LTR7B:654	solo	LTR7B	654	NA	NA
chr2	Het	cont_Het_Rpts	h1	chr2	58314168	58314565	LTR7:4012	LTR7	4012	2464	+	flanked:LTR7_HERVH-int:1727	flanked	LTR7_HERVH-int	1727	NA	5prime
chr2	Het	cont_Het_Rpts	h1	chr2	58314567	58315719	HERVH-int:4013	HERVH-int	4013	7217	+	flanked:LTR7_HERVH-int:1727	flanked	LTR7_HERVH-int	1727	NA	NA
chr2	EnhA2	cont_Low_EnhWk	h1	chr2	58318996	58319388	LTR7:4020	LTR7	4020	2482	+	flanked:LTR7_HERVH-int:1727	flanked	LTR7_HERVH-int	1727	NA	3prime
chr2	EnhA2	cont_EnhA	h1	chr2	60417434	60417833	LTR7Y:4021	LTR7Y	4021	2718	+	flanked:LTR7Y_HERVH-int:1728	flanked	LTR7Y_HERVH-int	1728	NA	5prime
chr2	TxWk	cont_TxWk_Enh	h1	chr2	60417434	60417833	LTR7Y:4021	LTR7Y	4021	2718	+	flanked:LTR7Y_HERVH-int:1728	flanked	LTR7Y_HERVH-int	1728	NA	5prime
chr2	TxWk	cont_TxWk_Enh	h1	chr2	60417835	60421005	HERVH-int:4022	HERVH-int	4022	16721	+	flanked:LTR7Y_HERVH-int:1728	flanked	LTR7Y_HERVH-int	1728	NA	NA
chr2	TxWk	cont_TxWk_Enh	h1	chr2	60420999	60421147	HERVH-int:4023	HERVH-int	4023	901	+	flanked:LTR7Y_HERVH-int:1728	flanked	LTR7Y_HERVH-int	1728	NA	NA
chr2	TxWk	cont_TxWk_Enh	h1	chr2	60421137	60421579	HERVH-int:4024	HERVH-int	4024	3107	+	flanked:LTR7Y_HERVH-int:1728	flanked	LTR7Y_HERVH-int	1728	NA	NA
chr2	TxWk	cont_TxWk_Enh	h1	chr2	60421584	60421646	HERVH-int:4025	HERVH-int	4025	396	+	flanked:LTR7Y_HERVH-int:1728	flanked	LTR7Y_HERVH-int	1728	NA	NA
chr2	TxWk	cont_TxWk_Enh	h1	chr2	60421646	60422015	HERVH-int:4026	HERVH-int	4026	2370	+	flanked:LTR7Y_HERVH-int:1728	flanked	LTR7Y_HERVH-int	1728	NA	NA
chr2	TxWk	cont_TxWk_Enh	h1	chr2	60422015	60422485	LTR7Y:4027	LTR7Y	4027	4196	+	flanked:LTR7Y_HERVH-int:1728	flanked	LTR7Y_HERVH-int	1728	NA	3prime
chr2	EnhA1	cont_TxWk_EnhWk	h1	chr2	60422015	60422485	LTR7Y:4027	LTR7Y	4027	4196	+	flanked:LTR7Y_HERVH-int:1728	flanked	LTR7Y_HERVH-int	1728	NA	3prime
chr2	Het	cont_Het_Rpts	h1	chr2	63286204	63286667	LTR7B:4028	LTR7B	4028	3890	+	solo:LTR7B:655	solo	LTR7B	655	NA	NA
chr2	TssA	cont_Tss_Enh	h1	chr2	63847466	63847912	LTR7:4029	LTR7	4029	3385	-	solo:LTR7:656	solo	LTR7	656	NA	NA
chr2	TssFlnk	cont_Tss_Enh	h1	chr2	63847466	63847912	LTR7:4029	LTR7	4029	3385	-	solo:LTR7:656	solo	LTR7	656	NA	NA
chr2	TssFlnkU	cont_Tss_Enh	h1	chr2	63847466	63847912	LTR7:4029	LTR7	4029	3385	-	solo:LTR7:656	solo	LTR7	656	NA	NA
chr2	TxWk	cont_TxWk_Enh	h1	chr2	64074808	64075166	LTR7:4030	LTR7	4030	2482	-	flanked:LTR7B_LTR7_HERVH-int:1729	flanked	LTR7B_LTR7_HERVH-int	1729	NA	3prime
chr2	TxWk	cont_TxWk_Enh	h1	chr2	64075166	64075544	HERVH-int:4031	HERVH-int	4031	2445	-	flanked:LTR7B_LTR7_HERVH-int:1729	flanked	LTR7B_LTR7_HERVH-int	1729	NA	NA
chr2	TxWk	cont_TxWk_Enh	h1	chr2	64075542	64075703	HERVH-int:4032	HERVH-int	4032	1240	-	flanked:LTR7B_LTR7_HERVH-int:1729	flanked	LTR7B_LTR7_HERVH-int	1729	NA	NA
chr2	TxWk	cont_TxWk_Enh	h1	chr2	64075703	64076162	LTR7B:4033	LTR7B	4033	3829	+	solo:LTR7B:657	solo	LTR7B	657	NA	NA
chr2	EnhWk	cont_Low_EnhWk	h1	chr2	64075703	64076162	LTR7B:4033	LTR7B	4033	3829	+	solo:LTR7B:657	solo	LTR7B	657	NA	NA
chr2	EnhWk	cont_Low_EnhWk	h1	chr2	64076162	64076221	HERVH-int:4034	HERVH-int	4034	1240	-	flanked:LTR7B_LTR7_HERVH-int:1729	flanked	LTR7B_LTR7_HERVH-int	1729	NA	NA
chr2	EnhWk	cont_Low_EnhWk	h1	chr2	64076222	64076872	HERVH-int:4035	HERVH-int	4035	4239	-	flanked:LTR7B_LTR7_HERVH-int:1729	flanked	LTR7B_LTR7_HERVH-int	1729	NA	NA
chr2	TssA	cont_Tss_EnhG	h1	chr2	64252413	64252895	LTR7:4040	LTR7	4040	3404	+	flanked:LTR7_HERVH-int:1730	flanked	LTR7_HERVH-int	1730	NA	5prime
chr2	TssFlnk	cont_Tss_noEnh	h1	chr2	64252413	64252895	LTR7:4040	LTR7	4040	3404	+	flanked:LTR7_HERVH-int:1730	flanked	LTR7_HERVH-int	1730	NA	5prime
chr2	TssFlnk	cont_Tss_noEnh	h1	chr2	64252897	64255935	HERVH-int:4041	HERVH-int	4041	20742	+	flanked:LTR7_HERVH-int:1730	flanked	LTR7_HERVH-int	1730	NA	NA
chr2	TssA	cont_Tss_noEnh	h1	chr2	64252897	64255935	HERVH-int:4041	HERVH-int	4041	20742	+	flanked:LTR7_HERVH-int:1730	flanked	LTR7_HERVH-int	1730	NA	NA
chr2	TssFlnk	cont_Tss_noEnh	h1	chr2	64255929	64256074	HERVH-int:4042	HERVH-int	4042	892	+	flanked:LTR7_HERVH-int:1730	flanked	LTR7_HERVH-int	1730	NA	NA
chr2	TssA	cont_Tss_noEnh	h1	chr2	64255929	64256074	HERVH-int:4042	HERVH-int	4042	892	+	flanked:LTR7_HERVH-int:1730	flanked	LTR7_HERVH-int	1730	NA	NA
chr2	TssA	cont_Tss_noEnh	h1	chr2	64256073	64256174	HERVH-int:4043	HERVH-int	4043	660	+	flanked:LTR7_HERVH-int:1730	flanked	LTR7_HERVH-int	1730	NA	NA
chr2	TssA	cont_Tss_noEnh	h1	chr2	64256173	64256583	HERVH-int:4044	HERVH-int	4044	2612	+	flanked:LTR7_HERVH-int:1730	flanked	LTR7_HERVH-int	1730	NA	NA
chr2	TssFlnk	cont_Tss_noEnh	h1	chr2	64256173	64256583	HERVH-int:4044	HERVH-int	4044	2612	+	flanked:LTR7_HERVH-int:1730	flanked	LTR7_HERVH-int	1730	NA	NA
chr2	TssA	cont_Tss_noEnh	h1	chr2	64256616	64256819	HERVH-int:4045	HERVH-int	4045	1270	+	flanked:LTR7_HERVH-int:1730	flanked	LTR7_HERVH-int	1730	NA	NA
chr2	TssA	cont_Tss_noEnh	h1	chr2	64256817	64257196	HERVH-int:4046	HERVH-int	4046	2574	+	flanked:LTR7_HERVH-int:1730	flanked	LTR7_HERVH-int	1730	NA	NA
chr2	TssFlnk	cont_Tss_noEnh	h1	chr2	64256817	64257196	HERVH-int:4046	HERVH-int	4046	2574	+	flanked:LTR7_HERVH-int:1730	flanked	LTR7_HERVH-int	1730	NA	NA
chr2	TssFlnk	cont_Tss_noEnh	h1	chr2	64257196	64257646	LTR7:4047	LTR7	4047	3700	+	flanked:LTR7_HERVH-int:1730	flanked	LTR7_HERVH-int	1730	NA	3prime
chr2	TssA	cont_Tss_noEnh	h1	chr2	64257196	64257646	LTR7:4047	LTR7	4047	3700	+	flanked:LTR7_HERVH-int:1730	flanked	LTR7_HERVH-int	1730	NA	3prime
chr2	TxWk	cont_TxWk_EnhWk	h1	chr2	66243888	66244336	LTR7:4048	LTR7	4048	3372	+	flanked:LTR7_HERVH-int:1731	flanked	LTR7_HERVH-int	1731	NA	5prime
chr2	TxWk	cont_TxWk_EnhWk	h1	chr2	66244338	66247342	HERVH-int:4049	HERVH-int	4049	18760	+	flanked:LTR7_HERVH-int:1731	flanked	LTR7_HERVH-int	1731	NA	NA
chr2	TssFlnk	cont_Tss_noEnh	h1	chr2	66244338	66247342	HERVH-int:4049	HERVH-int	4049	18760	+	flanked:LTR7_HERVH-int:1731	flanked	LTR7_HERVH-int	1731	NA	NA
chr2	TxWk	cont_Tss_noEnh	h1	chr2	66244338	66247342	HERVH-int:4049	HERVH-int	4049	18760	+	flanked:LTR7_HERVH-int:1731	flanked	LTR7_HERVH-int	1731	NA	NA
